case_id,dataset,fault_type,root_cause_service,residualization,fit_samples,pseudo_abnormal_samples,n_metrics,n_services,max_service_score,median_service_score,p90_service_score,positive_service_fraction,top_service,metrics_with_any_clip,mean_metric_clip_fraction
re1_ob__adservice_mem__2,re1_ob,mem,adservice,stationary_counterfactual_ar,300,300,50,15,747.9064961183544,276.9681195844744,427.3806165967782,0.8,main,0,0.0
re1_ob__adservice_mem__2,re1_ob,mem,adservice,stationary_counterfactual_ar_uncertainty,300,300,50,15,366.5299168820429,60.35740096713948,225.92334131780154,0.7333333333333333,main,0,0.0
re1_ob__adservice_mem__3,re1_ob,mem,adservice,stationary_ar,300,300,50,15,281.8372114745539,-8.470583638398844,155.13419665378288,0.3333333333333333,emailservice,0,0.0
re1_ob__adservice_mem__3,re1_ob,mem,adservice,stationary_counterfactual_ar,300,300,50,15,494.43713840531177,249.7519626194281,434.70928234980437,0.8,main,0,0.0
re1_ob__adservice_mem__3,re1_ob,mem,adservice,stationary_counterfactual_ar_uncertainty,300,300,50,15,259.3294216394658,44.953649457940095,181.67089870974604,0.7333333333333333,emailservice,0,0.0
re1_ob__adservice_mem__4,re1_ob,mem,adservice,stationary_ar,300,300,50,15,52.86920217348554,-5.689537155788154,26.833743382450827,0.26666666666666666,emailservice,0,0.0
re1_ob__adservice_mem__4,re1_ob,mem,adservice,stationary_counterfactual_ar,300,300,50,15,466.66887027325936,233.65092312757602,382.6220655205564,0.8,main,0,0.0
re1_ob__adservice_mem__4,re1_ob,mem,adservice,stationary_counterfactual_ar_uncertainty,300,300,50,15,126.57473845620181,39.12725004433594,116.32778859908447,0.6666666666666666,paymentservice,0,0.0
re1_ob__adservice_mem__5,re1_ob,mem,adservice,stationary_ar,300,300,50,15,732.3853372210982,0.28363488629944794,239.85157681451204,0.5333333333333333,emailservice,0,0.0
re1_ob__adservice_mem__5,re1_ob,mem,adservice,stationary_counterfactual_ar,300,300,50,15,845.3911364375821,252.36824374003368,493.2546567900466,0.8,emailservice,0,0.0
re1_ob__adservice_mem__5,re1_ob,mem,adservice,stationary_counterfactual_ar_uncertainty,300,300,50,15,750.9431572152401,37.60397799635791,197.69372772179804,0.7333333333333333,emailservice,0,0.0
