ar_abnormal_residual_median,ar_early_residual_shift,ar_early_to_late_decay_fraction,ar_half_late_residual_shift,ar_initial_residual_shift,ar_initial_to_late_decay_fraction,ar_initial_to_late_retention_ratio,ar_initial_window_points,ar_late_residual_shift,ar_late_to_early_shift_ratio,ar_metric_rank,ar_metric_score,ar_normal_residual_median,ar_rank,ar_residual_shift,ar_residual_shift_abs,ar_score_minus_raw_score,ar_service_top3,case_id,dataset,fault_type,metric,movement,rank_delta,raw_abnormal_median,raw_early_shift,raw_late_shift,raw_late_to_early_shift_ratio,raw_metric_rank,raw_metric_score,raw_normal_median,raw_rank,raw_service_top3,raw_shift,raw_shift_abs,raw_shift_sign_consistency,root_cause_service,signal_retention_ratio,sum_phi
36460.64778564125,22470.559688784182,,56344.08996591717,-670.7629757896066,,,3,31861.24134977162,,11,36.35469422837423,4599.406435869634,3,31861.24134977162,31861.24134977162,-198.07148890658186,True,re1_ob__adservice_delay__3,re1_ob,delay,adservice_mem,worsened,-1,36864000.0,274432.0,688128.0,2.5074626865671643,8,234.4261831349561,36474880.0,2,True,389120.0,389120.0,0.9224376731301939,adservice,0.08188024606746407,0.9181197539325321
-0.33810957100454253,0.2839713755121691,,-0.2418763115079452,0.2839713755121691,,,3,0.0,,28,-7.833682799166468,-0.36391595341619887,3,0.025806382411656337,0.025806382411656337,-0.07240596047336112,True,re1_ob__adservice_delay__3,re1_ob,delay,adservice_workload,worsened,-1,4.0,0.0,0.0,,42,-7.761276838693107,4.0,2,False,0.0,0.0,,adservice,,0.19163690670743735
0.001354892601115265,0.002680507349327843,,-0.0022592888344215023,-0.003816365719227832,,,3,0.001149172471145793,,27,-7.714462990341872,0.00071791920287817,3,0.0006369733982370951,0.0006369733982370951,0.7655018739095567,True,re1_ob__adservice_delay__4,re1_ob,delay,adservice_cpu,worsened,-1,0.3583403532332466,0.008047150158066063,-0.005957192665861311,,43,-8.479964864251428,0.3550293729139805,2,False,0.003310980319266077,0.003310980319266077,0.5512465373961218,adservice,,0.6875045127765524
0.04506701283234679,0.04489631689567992,-0.004135367344446195,0.04508197965845622,5.7977683481100564e-06,,,3,0.045045723831087826,1.0041353673444462,3,739.3350869133524,2.2792199898432654e-05,3,0.04504422063244836,0.04504422063244836,-149.50568391148636,True,re1_ob__adservice_delay__4,re1_ob,delay,adservice_latency,worsened,-1,0.2198611111111111,0.21496959734418508,0.215616149068323,1.0030076426254022,2,888.8407708248387,0.004383850931677,2,True,0.21547726017943408,0.21547726017943408,1.0,adservice,0.20904396405884662,0.7910592966331543
2528.4350841119885,4973.621122904122,,8669.075646266341,4779.123516410589,,,3,6999.637857198715,,31,-9.452454963269247,-4471.202773086727,3,6999.637857198715,6999.637857198715,-420.658631869434,False,re1_ob__adservice_delay__4,re1_ob,delay,adservice_mem,worsened,-1,40079360.0,1257472.0,2191360.0,1.742671009771987,8,411.2061769061647,38309888.0,2,True,1769472.0,1769472.0,1.0,adservice,0.003955777688032767,0.9960429360658202
-0.4451617921040505,0.19341391560478094,,-0.024300189339854228,2.0687521452678936,,,3,0.03398188590113804,,14,-0.22944833889471283,-0.49613462095575755,3,0.050972828851707064,0.050972828851707064,0.15506173830374337,True,re1_ob__adservice_delay__4,re1_ob,delay,adservice_workload,worsened,-1,4.0,0.0,0.0,,20,-0.3845100771984562,4.0,2,True,0.0,0.0,,adservice,,-0.17197997599395123
-0.0001683042522457323,-0.0007483553826468925,,0.0011244596376447924,0.010645780801956162,0.9310438257814926,0.0689561742185074,3,-0.0007340923156717305,,33,-6.833569892498872,0.0005657880634259982,1,-0.0007340923156717305,0.0007340923156717305,-4.689673560286678,False,re1_ob__adservice_delay__5,re1_ob,delay,adservice_cpu,same,0,0.3412318220322644,-0.0025768020621723675,-0.0038019422126795988,,32,-2.1438963322121936,0.345033764244944,1,False,-0.0038019422126795988,0.0038019422126795988,0.556786703601108,adservice,,0.8041373707419123
0.21548172632756893,0.21548190139047796,-0.0005831237532605282,0.2156075540055765,-3.6706435678109106e-05,-5869.426228137192,5870.426228137192,3,0.2154824227462025,1.0005831237532605,1,3172.3267478473595,-6.739618459202651e-07,1,0.21548240028941484,0.21548240028941484,-24.98249387260148,True,re1_ob__adservice_delay__5,re1_ob,delay,adservice_latency,same,0,0.22,0.21565733855185915,0.21578233855185913,1.0005796232154183,1,3197.309241719961,0.00434266144814085,1,True,0.21565733855185915,0.21565733855185915,0.9806094182825484,adservice,0.9991888137745786,0.0008099080304214672
54264.55143826455,41064.345828190446,-0.7305936073060892,71065.69437847286,14813.165846697986,,,3,59548.38181534782,1.7305936073060892,14,32.08999161690781,-4981.164218716323,1,59245.71565698087,59245.71565698087,-453.34780351145105,True,re1_ob__adservice_delay__5,re1_ob,delay,adservice_mem,same,0,36651008.0,897024.0,1552384.0,1.730593607305936,5,485.43779512835886,35422208.0,1,True,1228800.0,1228800.0,1.0,adservice,0.04821428683022532,0.9542215750880763
-0.23912656723131587,0.013887020506358372,,-0.0780024971018598,1.7382184676817038,,,3,-0.0390012485509299,,17,4.745351030759366,-0.2140123391867439,1,-0.025114228044571973,0.025114228044571973,-0.5560391306618158,True,re1_ob__adservice_delay__5,re1_ob,delay,adservice_workload,same,0,4.0,0.0,0.0,,26,5.301390161421182,4.0,1,True,0.0,0.0,,adservice,,-0.13990694880369187
