ar_rank,case_id,dataset,fault_type,median_top3_union_ar_early_to_late_decay_fraction,median_top3_union_ar_initial_to_late_decay_fraction,median_top3_union_ar_initial_to_late_retention_ratio,median_top3_union_ar_late_to_early_shift_ratio,median_top3_union_ar_score_minus_raw_score,median_top3_union_raw_late_to_early_shift_ratio,median_top3_union_raw_shift_abs,median_top3_union_raw_shift_sign_consistency,median_top3_union_signal_retention_ratio,median_top3_union_sum_phi,movement,n_root_metrics,n_service_top3_union_metrics,rank_delta,raw_rank,root_cause_service
1,re1_ss__user_delay__2,re1_ss,delay,-0.00010755376855442478,-13159.965122232536,13160.965122232536,1.0001075537685544,-22.261643336020825,1.0000903410701747,0.9462650647372451,1.0,0.9977542508521847,0.002245652194716858,same,30,3,0,1,user
1,re1_ss__user_delay__3,re1_ss,delay,-0.0026833062151110365,-33218.97269195503,33219.97269195503,1.002683306215111,-174.40358737725091,1.0003779094751224,0.9022813772122865,1.0,0.07322500841157872,0.9266775161624585,same,30,3,0,1,user
1,re1_ss__user_delay__4,re1_ss,delay,-0.0005109920010668567,,,1.0005109920010669,-25.785030254328376,1.0005107268929956,0.9023461398584922,0.9861495844875346,0.9995736111330475,0.00042690278767012037,same,30,3,0,1,user
1,re1_ss__user_delay__5,re1_ss,delay,-0.0037568802777977472,-45352.271823012496,45353.271823012496,1.0037568802777979,-687.875758693958,1.0002977728963565,67584.45119080986,0.9778393351800554,0.06346802882463196,0.9365017605149055,same,30,4,0,1,user
1,re1_ss__user_disk__1,re1_ss,disk,-0.005073396449247314,,,1.0050733964492473,-69.6731983204736,1.0050733964492473,1243.5200707403792,0.925207756232687,1.0,0.0,same,35,3,0,1,user
1,re1_ss__user_disk__2,re1_ss,disk,0.008433579368664068,,,0.9915664206313359,-69.7584157958645,0.9915664206313359,1241.025641025641,0.9667590027700831,1.0,0.0,same,35,3,0,1,user
1,re1_ss__user_disk__3,re1_ss,disk,-0.007774040800881954,,,1.007774040800882,-69.70641300418356,1.007774040800882,1233.0660619313735,0.9501385041551247,1.0,0.0,same,35,3,0,1,user
1,re1_ss__user_disk__4,re1_ss,disk,0.005233587140782703,,,0.9947664128592173,-69.72903561964449,0.9947664128592173,1231.708503599922,0.9778393351800554,1.0,0.0,same,35,3,0,1,user
1,re1_ss__user_disk__5,re1_ss,disk,-0.010260058206766454,,,1.0102600582067665,-69.71213974230159,1.0102600582067665,1232.545881450956,0.9916897506925207,1.0,0.0,same,35,3,0,1,user
1,re1_ss__user_loss__1,re1_ss,loss,0.0,,,1.0,-42.4124831241777,1.0,0.21968197535998585,0.9833795013850416,0.9982292428024654,0.001669831107211525,same,30,4,0,1,user
1,re1_ss__user_loss__2,re1_ss,loss,-0.026071855129512267,,,1.0260718551295123,-18.689723619502274,1.0260699713353119,0.23650953097328403,0.9944598337950139,0.9975490623601386,0.002476927093516375,same,30,3,0,1,user
6,re1_ss__user_loss__3,re1_ss,loss,0.03259044285290491,,,0.9674095571470951,-549.4796667578296,0.9413489736070382,1351680.0,0.9667590027700831,0.07032723979857772,0.9277009684313678,worsened,31,5,-2,4,user
4,re1_ss__user_loss__4,re1_ss,loss,-0.042226085278828096,,,1.042226085278828,-25.795314363304897,1.0445387619461703,0.23617639215729555,1.0,0.9995576356184535,0.0004427323403628193,same,31,3,0,4,user
1,re1_ss__user_loss__5,re1_ss,loss,-0.018112915030472854,,,1.0181129150304729,22.379989325446104,1.018125989691794,0.19933197627749252,0.997229916897507,0.9984368417260361,0.0015710577699219932,same,30,3,0,1,user
1,re1_ss__user_mem__1,re1_ss,mem,0.0,,,1.0,-91.86318909930378,1.0,2162688.0,0.9798387096774194,1.0,0.0,same,31,3,0,1,user
1,re1_ss__user_mem__2,re1_ss,mem,0.0,,,1.0,-70.8306857057346,1.0,1092968.0836154865,0.961218836565097,1.0,0.0,same,31,4,0,1,user
1,re1_ss__user_mem__3,re1_ss,mem,0.0,,,1.0,-92.29393760151834,1.0,2162688.0,0.9529085872576177,1.0,0.0,same,31,3,0,1,user
1,re1_ss__user_mem__4,re1_ss,mem,0.0,,,1.0,-92.32633321370122,1.0,2162688.0,0.96398891966759,1.0,0.0,same,31,3,0,1,user
1,re1_ss__user_mem__5,re1_ss,mem,0.06445950286063734,,,0.9355404971393626,-200.92463890429144,0.941785884399899,1.786,0.8975069252077562,0.5410984485587114,0.9182399642824208,same,31,3,0,1,user
1,re1_tt__ts-auth-service_cpu__1,re1_tt,cpu,0.0,,,1.0,-92.82363265792628,1.0,2162688.0,0.9875259875259875,1.0,0.0,same,22,3,0,1,ts-auth-service
1,re1_tt__ts-auth-service_cpu__2,re1_tt,cpu,0.0006199197209909024,,,0.9993800802790092,-432.1526315399868,1.0,1081365.319736393,0.9802494802494803,0.5804095620049237,0.41956061791622323,same,22,4,0,1,ts-auth-service
1,re1_tt__ts-auth-service_cpu__3,re1_tt,cpu,0.0,,,1.0,-92.78653736140222,1.0,2162688.0,0.975051975051975,1.0,0.0,same,22,3,0,1,ts-auth-service
1,re1_tt__ts-auth-service_cpu__4,re1_tt,cpu,0.0,,,1.0,-92.84234527837361,1.0,2162688.0,0.9937629937629938,1.0,0.0,same,22,3,0,1,ts-auth-service
1,re1_tt__ts-auth-service_cpu__5,re1_tt,cpu,0.0,,,1.0,-92.7803957549313,1.0,2162688.0,0.972972972972973,1.0,0.0,same,22,3,0,1,ts-auth-service
11,re1_tt__ts-auth-service_delay__1,re1_tt,delay,-0.004901421243365012,,,1.004901421243365,408.93278994589934,1.0102766707649544,512000.0,1.0,0.016395626145609063,0.9381349616251723,improved,22,5,9,20,ts-auth-service
36,re1_tt__ts-auth-service_delay__2,re1_tt,delay,0.05536242865983704,0.30215325776679225,0.6978467422332078,0.9446375713401629,-861.0565198190495,0.9122582268767667,0.5561515420724614,1.0,0.015084927072314742,0.9849146797235202,worsened,22,4,-10,26,ts-auth-service
28,re1_tt__ts-auth-service_delay__3,re1_tt,delay,-0.0006686030105371721,,,1.0006686030105372,-383.8588647462175,1.0148232253878218,0.5032820127900705,0.9854469854469855,0.018691197349518955,0.973292922175595,worsened,22,5,-8,20,ts-auth-service
9,re1_tt__ts-auth-service_delay__4,re1_tt,delay,0.1673738714172741,,,0.8326261285827259,-798.42935501703,1.0038856111550396,145.4250932629539,0.9688149688149689,0.02290602633517241,0.9771033099156281,worsened,23,3,-1,8,ts-auth-service
10,re1_tt__ts-auth-service_delay__5,re1_tt,delay,0.012636071408130833,,,0.9873639285918692,-762.1893913347485,0.996948746978366,0.5300299883940699,1.0,0.043371446364021626,0.9551869616111534,worsened,22,5,-2,8,ts-auth-service
2,re1_tt__ts-auth-service_disk__1,re1_tt,disk,-0.03572716416986532,,,1.0357271641698653,-1113.8676757647663,1.0574663385561083,1106675.9945888233,0.9806094182825484,0.02040692226391665,0.979861063964274,worsened,26,4,-1,1,ts-auth-service
2,re1_tt__ts-auth-service_disk__2,re1_tt,disk,0.0011612098359228273,,,0.9988387901640772,-1038.2024594155223,1.000116726457297,1106713.132292313,0.9861495844875346,0.04847725327384994,0.9515625859975294,worsened,26,4,-1,1,ts-auth-service
2,re1_tt__ts-auth-service_disk__3,re1_tt,disk,-0.14254722241673146,,,1.1425472224167315,-1084.481693168982,1.1581810771032863,1106682.7600622445,0.9750692520775623,0.0284807776652726,0.9715496771536489,same,26,4,0,2,ts-auth-service
2,re1_tt__ts-auth-service_disk__4,re1_tt,disk,-0.05937222302968648,,,1.0593722230296865,-1073.818683292635,1.0692440239621739,1106754.7225201044,0.9847645429362881,0.05260825302025882,0.9481912463684562,same,26,4,0,2,ts-auth-service
2,re1_tt__ts-auth-service_disk__5,re1_tt,disk,0.025953674836797336,,,0.9740463251632027,-1098.44066244825,0.9740463251632023,1106687.3172542744,0.9930747922437673,0.047866241026127,0.9526461022442827,worsened,26,4,-1,1,ts-auth-service
17,re1_tt__ts-auth-service_loss__1,re1_tt,loss,-0.07755599030319393,-13.80350247824169,14.80350247824169,1.077555990303194,-632.0196297037287,1.0823255746027503,28672.554524093342,1.0,0.033313594106755814,0.9716540676387402,worsened,26,6,-4,13,ts-auth-service
30,re1_tt__ts-auth-service_loss__2,re1_tt,loss,0.022609066119613996,,,0.977390933880386,-734.0950769937435,1.0398838994202304,1.4964363235451954,1.0,0.018524022843911112,0.9809444866535677,worsened,22,5,-6,24,ts-auth-service
16,re1_tt__ts-auth-service_loss__3,re1_tt,loss,-0.19504272267673262,-0.9248404845204337,1.9248404845204337,1.1950427226767326,-107.15039214802914,1.6709782245233513,616448.7679353522,1.0,0.012159292474464565,0.9877728138234303,improved,22,6,7,23,ts-auth-service
28,re1_tt__ts-auth-service_loss__4,re1_tt,loss,-0.2253773389518754,0.6186497918111251,0.38135020818887494,1.2253773389518754,-686.3235845121264,1.0884273684709311,1.628406880089786,1.0,0.012785205715769214,0.987847147446377,worsened,23,4,-6,22,ts-auth-service
36,re1_tt__ts-auth-service_loss__5,re1_tt,loss,-0.009683981333198644,-0.12252760091918447,1.1225276009191845,1.0096839813331986,-620.3716092797471,0.9934496737953247,1013760.7458612925,1.0,0.06517500098114995,0.9623681242747262,worsened,23,4,-12,24,ts-auth-service
1,re1_tt__ts-auth-service_mem__1,re1_tt,mem,0.0,,,1.0,-552.9472162892641,1.0,160772096.0,0.9667359667359667,0.5499546249605496,0.4500419538022373,same,26,4,0,1,ts-auth-service
1,re1_tt__ts-auth-service_mem__2,re1_tt,mem,0.0,,,1.0,-92.84444159312807,1.0,2162688.0,0.975051975051975,1.0,0.0,same,26,3,0,1,ts-auth-service
1,re1_tt__ts-auth-service_mem__3,re1_tt,mem,-0.0018382352941176405,,,1.0018382352941178,-669.6036775830303,0.9705882352941176,135168000.0,0.9708939708939709,0.5000000000000002,0.5,same,26,4,0,1,ts-auth-service
1,re1_tt__ts-auth-service_mem__4,re1_tt,mem,0.0,,,1.0,-92.83884746253716,1.004657140903506,2162688.0,0.9542619542619543,1.0,0.0,same,26,3,0,1,ts-auth-service
1,re1_tt__ts-auth-service_mem__5,re1_tt,mem,0.0,,,1.0,-390.1189238378313,1.0,130918400.0,0.9812889812889813,0.5022133236557837,0.49778667634421636,same,26,4,0,1,ts-auth-service
1,re1_tt__ts-order-service_cpu__1,re1_tt,cpu,0.0,-20.560290554874385,21.560290554874385,1.0,-92.83609509468624,1.0,2162688.0,0.9916839916839917,1.0,0.0,same,22,3,0,1,ts-order-service
1,re1_tt__ts-order-service_cpu__2,re1_tt,cpu,0.001308782687827692,,,0.9986912173121723,-92.78653736140222,0.9986230378125929,1081377.638332758,0.975051975051975,0.7187878091684088,0.2810533952326561,same,22,4,0,1,ts-order-service
1,re1_tt__ts-order-service_cpu__3,re1_tt,cpu,0.0,,,1.0,-92.76814625061343,1.0,2162688.0,0.9688149688149689,1.0,0.0,same,23,3,0,1,ts-order-service
1,re1_tt__ts-order-service_cpu__4,re1_tt,cpu,0.0,,,1.0,-92.7926904078322,1.0,2162688.0,0.9771309771309772,1.0,0.0,same,23,3,0,1,ts-order-service
1,re1_tt__ts-order-service_cpu__5,re1_tt,cpu,0.0003273131642697047,,,0.9996726868357303,-598.5486303515722,1.0,1081378.4852232372,0.9885654885654886,0.5134233203700992,0.4865792503781225,same,23,4,0,1,ts-order-service
14,re1_tt__ts-order-service_delay__1,re1_tt,delay,-0.029002766892501697,,,1.0290027668925017,-416.3705378657023,1.0297154924145717,0.8937178344787315,1.0,0.3142229799460329,0.687297945074365,worsened,22,3,-2,12,ts-order-service
11,re1_tt__ts-order-service_delay__2,re1_tt,delay,-0.03143745408753684,,,1.0314374540875368,-723.8680578716284,1.034563843674722,1.3151326521910978,0.9854469854469854,0.08436539711321384,0.9155633093401123,worsened,22,4,-1,10,ts-order-service
6,re1_tt__ts-order-service_delay__3,re1_tt,delay,-0.001997599240379344,-8.50500207795062,9.50500207795062,1.0019975992403793,-775.7257776832039,0.9831498539654014,1.4149999999999996,0.9334719334719335,0.03318173440187249,0.9665428420806679,worsened,23,3,-1,5,ts-order-service
6,re1_tt__ts-order-service_delay__4,re1_tt,delay,-0.0007773145884031329,,,1.0007773145884031,-720.4947205033036,0.9844026637315105,0.8547222222222223,1.0,0.08149498772577185,0.9186840120289499,worsened,23,3,-1,5,ts-order-service
1,re1_tt__ts-order-service_delay__5,re1_tt,delay,0.21511587309955305,-219.25947286878355,220.25947286878355,0.784884126900447,-329.4604360911353,0.7438800535916505,0.8966666666666667,1.0,0.1215631279138086,0.7990555586118043,same,23,3,0,1,ts-order-service
2,re1_tt__ts-order-service_disk__1,re1_tt,disk,-0.0006981429597217037,-271013.7507180667,271014.7507180667,1.0006981429597217,-986.1981113863908,1.0006942273527843,1108059.2832944065,0.9806094182825484,0.05442239023365287,0.9455884222697886,worsened,26,4,-1,1,ts-order-service
2,re1_tt__ts-order-service_disk__2,re1_tt,disk,0.007395601364560189,,,0.9926043986354398,-981.142696359434,0.9905871750536799,1107994.291816354,0.961218836565097,0.06214034143921476,0.9378596528623664,worsened,26,4,-1,1,ts-order-service
2,re1_tt__ts-order-service_disk__3,re1_tt,disk,-0.011846198177719702,-220459.60840575735,220460.60840575735,1.0118461981777198,-1030.4791863167402,1.0109692191096182,1108060.2558207796,0.9875346260387812,0.05495270686726032,0.9451613966911414,worsened,26,4,-1,1,ts-order-service
2,re1_tt__ts-order-service_disk__4,re1_tt,disk,-0.007594779931736517,,,1.0075947799317366,-1011.5116158280757,1.0130340265147235,1107919.7632707467,0.9722991689750693,0.052311977787505966,0.9477501905508277,same,26,4,0,2,ts-order-service
3,re1_tt__ts-order-service_disk__5,re1_tt,disk,-0.010681620712127415,-64593.53164290159,64594.53164290159,1.0106816207121274,-957.6884630814707,1.0040252416933115,1107999.1841976962,0.9445983379501385,0.05705412971136743,0.9430277449804796,worsened,26,4,-2,1,ts-order-service
2,re1_tt__ts-order-service_loss__1,re1_tt,loss,-0.1667450844696967,,,1.1667450844696967,-37.514278742241004,1.1306102894815258,0.6036847389602531,0.9885654885654886,0.07326330306056346,0.9511196767583405,improved,23,4,1,3,ts-order-service
2,re1_tt__ts-order-service_loss__2,re1_tt,loss,-0.17854988305366865,-118.35092968616539,119.35092968616539,1.1785498830536687,-42.07735436851908,1.1493420776013963,0.012683591883118548,0.9771309771309772,0.6219066671874411,0.03585932833985583,improved,23,3,1,3,ts-order-service
1,re1_tt__ts-order-service_loss__3,re1_tt,loss,-3.9715033550651606,,,4.971503355065161,-255.77889740401633,5.321466770043516,2.888334634826795,1.0,0.021893415475296205,0.9732414709534349,same,23,4,0,1,ts-order-service
1,re1_tt__ts-order-service_loss__4,re1_tt,loss,-0.07769121991233285,,,1.077691219912333,-191.04683377155652,0.9119527962790153,0.9941046351196223,1.0,0.037587159168836766,0.9425254096566414,same,27,3,0,1,ts-order-service
3,re1_tt__ts-order-service_loss__5,re1_tt,loss,0.1783503465108236,,,0.8216496534891764,-523.7035720581939,1.011019047704653,2.373861647373045,0.9875259875259875,0.021179658528076347,0.9741973109077811,same,27,4,0,3,ts-order-service
1,re1_tt__ts-order-service_mem__1,re1_tt,mem,-0.0018382352941176405,,,1.0018382352941178,-92.92285699626336,1.0,2297856.0,0.9854469854469855,1.0,0.0,same,26,3,0,1,ts-order-service
1,re1_tt__ts-order-service_mem__2,re1_tt,mem,-0.0625,,,1.0625,-92.90473310719062,1.0625,2297856.0,0.9812889812889813,1.0,0.0,same,26,3,0,1,ts-order-service
1,re1_tt__ts-order-service_mem__3,re1_tt,mem,-0.0002478984968011799,-255.4537501828471,256.4537501828471,1.0002478984968013,-92.5212194513224,1.0002475108285989,2230272.0,0.9850948509485095,0.5124865357291977,0.48752298017453577,same,27,4,0,1,ts-order-service
1,re1_tt__ts-order-service_mem__4,re1_tt,mem,-0.0625,,,1.0625,-92.89268925077158,1.0625,2297856.0,0.975051975051975,1.0,0.0,same,26,3,0,1,ts-order-service
1,re1_tt__ts-order-service_mem__5,re1_tt,mem,-0.03125,,,1.03125,-92.88797027520013,1.0,2297856.0,0.9604989604989606,1.0,0.0,same,26,3,0,1,ts-order-service
1,re1_tt__ts-route-service_cpu__1,re1_tt,cpu,0.0,,,1.0,-92.7742654353915,1.0,2162688.0,0.9823284823284824,0.8871706870889684,0.11316852104074643,same,22,4,0,1,ts-route-service
1,re1_tt__ts-route-service_cpu__2,re1_tt,cpu,0.0,-145.5683783645879,146.5683783645879,1.0,-92.80503143712667,1.0,2162688.0,0.9812889812889813,0.9826421147205295,0.017358646915780318,same,22,4,0,1,ts-route-service
1,re1_tt__ts-route-service_cpu__3,re1_tt,cpu,0.0,,,1.0,-92.84234527837361,1.0,1959936.0,0.9937629937629938,0.9760098094024379,0.023847881052802434,same,22,4,0,1,ts-route-service
1,re1_tt__ts-route-service_cpu__4,re1_tt,cpu,0.0,,,1.0,-388.0502703435868,1.0,1959936.0,0.9708939708939709,0.5932080366550437,0.4067718447813756,same,22,4,0,1,ts-route-service
1,re1_tt__ts-route-service_cpu__5,re1_tt,cpu,0.0,-62.23929256613242,63.23929256613242,1.0,-92.79885504813683,1.0,2095104.0,0.9792099792099792,0.9581746239702511,0.041919497057988794,same,22,4,0,1,ts-route-service
6,re1_tt__ts-route-service_delay__1,re1_tt,delay,-0.0019502337599306419,-436.15029071057364,437.15029071057364,1.0019502337599306,-18.478612920948763,1.0026551094556815,0.7827999335741291,1.0,0.5564193900796433,0.4432109602846276,worsened,22,3,-1,5,ts-route-service
2,re1_tt__ts-route-service_delay__2,re1_tt,delay,-0.0030297907195298013,-2371.6935663912805,2372.6935663912805,1.0030297907195298,-23.533959032977236,1.0029720689008619,0.4467614489195225,1.0,0.9711347524508828,0.028882963158005308,same,22,3,0,2,ts-route-service
1,re1_tt__ts-route-service_delay__3,re1_tt,delay,-0.008375987048135913,-993.7744240632868,994.7744240632868,1.008375987048136,-19.886370327328223,1.0070825814025508,0.755301575367197,0.9812889812889813,0.938673056043509,0.06086893001325587,improved,22,3,1,2,ts-route-service
5,re1_tt__ts-route-service_delay__4,re1_tt,delay,0.01706034769290976,-542.5916227644319,543.5916227644319,0.9829396523070902,-9.672326470171356,0.9872046568377126,0.6599960971842869,1.0,0.3676938021273757,0.6330656870699255,improved,23,3,1,6,ts-route-service
1,re1_tt__ts-route-service_delay__5,re1_tt,delay,0.008817725521686248,,,0.9911822744783138,-22.550992789054362,0.9911194709073443,0.672152603595145,0.9896049896049897,0.9613278495963842,0.03849861710513587,improved,23,3,1,2,ts-route-service
1,re1_tt__ts-route-service_disk__1,re1_tt,disk,-0.1454118373152663,,,1.1454118373152662,-1073.4827962031459,1.164598134931802,1106374.8036440234,0.9889196675900277,0.060434295975585084,0.9397766329951924,same,26,4,0,1,ts-route-service
2,re1_tt__ts-route-service_disk__2,re1_tt,disk,-0.0003299162523360266,,,1.000329916252336,-1058.1174615754853,1.0002199735942408,1107531.3608887058,0.9889196675900277,0.06070172792235149,0.9392982552489859,worsened,27,4,-1,1,ts-route-service
1,re1_tt__ts-route-service_disk__3,re1_tt,disk,-0.07669122281083307,-24501.15928944747,24502.15928944747,1.0766912228108332,-1001.9803248096323,1.0766911935368668,1106175.608214613,0.9875346260387812,0.06351905518472357,0.9374485116698656,same,27,4,0,1,ts-route-service
1,re1_tt__ts-route-service_disk__4,re1_tt,disk,0.0022757593469657778,-217817.73628429565,217818.73628429565,0.9977242406530342,-1089.2930791205918,0.9935975770193854,1107684.59112866,0.9944598337950139,0.058057392219121325,0.9419538766468802,same,27,4,0,1,ts-route-service
2,re1_tt__ts-route-service_disk__5,re1_tt,disk,-0.10271086467421942,,,1.1027108646742194,-995.0136200484662,1.0828578859333793,1106283.5080609298,0.9667590027700831,0.05895774012007452,0.9437078114803497,worsened,27,4,-1,1,ts-route-service
1,re1_tt__ts-route-service_loss__1,re1_tt,loss,-0.04542652276024062,,,1.0454265227602406,-26.073821839154334,1.0495960879035702,0.8296083856591069,0.9875259875259875,0.6017345552158588,0.3996630293941933,improved,26,3,2,3,ts-route-service
2,re1_tt__ts-route-service_loss__2,re1_tt,loss,-0.030380516497693355,,,1.0303805164976934,-10.47978097906207,1.025343070872494,0.8250088014907896,1.0,0.2838886271677922,0.7181029467513933,improved,22,3,2,4,ts-route-service
2,re1_tt__ts-route-service_loss__3,re1_tt,loss,-0.04087312535158838,-815.9719122429516,816.9719122429516,1.0408731253515884,-28.59530707389058,1.0403371451799122,0.8661137831512091,0.9833679833679834,0.768459415678784,0.2329842469966527,improved,22,3,1,3,ts-route-service
5,re1_tt__ts-route-service_loss__4,re1_tt,loss,0.045169626099763494,-449.7216598156286,450.7216598156286,0.9548303739002365,-14.50061355532489,0.9413971263560315,0.6487694516347898,0.9854469854469855,0.11803220584063194,0.8521305740243372,improved,23,4,1,6,ts-route-service
13,re1_tt__ts-route-service_loss__5,re1_tt,loss,-0.046065400030791404,,,1.0460654000307914,-454.244550815155,1.074401852630077,0.8393311689909975,0.9792099792099792,0.04404396916046743,0.9562431561572755,improved,23,3,2,15,ts-route-service
1,re1_tt__ts-route-service_mem__1,re1_tt,mem,0.0,,,1.0,-365.21567968189447,1.0,155332608.0,0.9708939708939709,0.5096773010495752,0.4903219786451737,same,26,4,0,1,ts-route-service
1,re1_tt__ts-route-service_mem__2,re1_tt,mem,7.425191198584535e-05,,,0.9999257480880142,-150.30279476367423,0.9999628740440066,156821504.0,0.9584199584199584,0.5153142918998211,0.48468551857859116,same,26,4,0,1,ts-route-service
1,re1_tt__ts-route-service_mem__3,re1_tt,mem,-0.0625,-1352.9886832104587,1353.9886832104587,1.0625,-92.88694531002147,1.03125,2162688.0,0.9812889812889813,0.9631725172232357,0.0362290771712372,same,26,4,0,1,ts-route-service
1,re1_tt__ts-route-service_mem__4,re1_tt,mem,0.0,,,1.0,-329.7294346624865,0.9999477903725447,156909568.0,0.9875259875259875,0.5175043176107574,0.4824956286491653,same,26,4,0,1,ts-route-service
1,re1_tt__ts-route-service_mem__5,re1_tt,mem,0.0,,,1.0,-92.8713897348407,1.0,2162688.0,0.9896049896049897,1.0,0.0,same,26,3,0,1,ts-route-service
1,re1_tt__ts-train-service_cpu__1,re1_tt,cpu,-0.006161971830987878,-15.589672408927107,16.589672408927107,1.0061619718309878,-92.75594068094324,1.006161971830986,2162688.0,0.970893970893971,0.627206147142237,0.37290082735262864,same,22,4,0,1,ts-train-service
1,re1_tt__ts-train-service_cpu__2,re1_tt,cpu,-0.0015819916408893464,,,1.0015819916408892,-92.73165655683806,1.0010308321738006,1081376.972609951,0.974012474012474,0.944037504509925,0.05594234251556471,same,22,4,0,1,ts-train-service
1,re1_tt__ts-train-service_cpu__3,re1_tt,cpu,0.0,,,1.0,-92.79885504813683,1.0,2162688.0,0.9792099792099792,1.0,0.0,same,22,3,0,1,ts-train-service
1,re1_tt__ts-train-service_cpu__4,re1_tt,cpu,0.0,,,1.0,-92.7926904078322,1.0,1959936.0,0.9771309771309772,0.910288726463367,0.0897100232156291,same,22,4,0,1,ts-train-service
1,re1_tt__ts-train-service_cpu__5,re1_tt,cpu,-0.000881834215124333,-116.45342563161381,117.45342563161381,1.0008818342151242,-92.76814625061343,1.0008818342151675,2162688.0,0.975051975051975,0.9162738836381901,0.08383865436111866,same,22,4,0,1,ts-train-service
2,re1_tt__ts-train-service_delay__1,re1_tt,delay,0.000746958649932683,-655.7927134938857,656.7927134938857,0.9992530413500673,-22.759466837275795,0.9984117170900522,0.9164907360732905,1.0,0.842417652880303,0.15714440548319777,improved,22,3,2,4,ts-train-service
2,re1_tt__ts-train-service_delay__2,re1_tt,delay,-0.0012129924521495639,-20885.016445823076,20886.016445823076,1.0012129924521496,-29.920651865231775,1.0012128118620638,0.8945646715302472,0.9812889812889813,0.9986485867901157,0.0013510043591291412,same,22,3,0,2,ts-train-service
3,re1_tt__ts-train-service_delay__3,re1_tt,delay,-0.0014134529882612323,,,1.0014134529882612,-6.934026466576597,1.001328074161472,0.8974951226200021,0.9833679833679834,0.8128015005194839,0.18711365617128112,improved,23,3,2,5,ts-train-service
4,re1_tt__ts-train-service_delay__4,re1_tt,delay,0.0049867317823895085,-2447.566269469925,2448.566269469925,0.9950132682176105,-21.621913593018235,0.9945760183006093,0.8952458927134547,1.0,0.8890157074630867,0.1110222704303518,same,23,3,0,4,ts-train-service
6,re1_tt__ts-train-service_delay__5,re1_tt,delay,-0.005645980454729083,-6048.568897977831,6049.568897977831,1.005645980454729,-18.12852296164374,1.0053098565073828,0.9431174457979355,0.9833679833679834,0.9230667462959858,0.07698962337319425,improved,23,3,1,7,ts-train-service
4,re1_tt__ts-train-service_disk__1,re1_tt,disk,-0.008344079790883696,,,1.0083440797908838,-1082.0451266509904,1.0083440741886682,1107849.2757318015,0.9750692520775623,0.0395887671386159,0.9604112065784478,worsened,26,4,-2,2,ts-train-service
2,re1_tt__ts-train-service_disk__2,re1_tt,disk,-0.04802471282009324,,,1.0480247128200932,-1051.1375440410202,1.0429276305581894,1107707.242347878,0.9806094182825484,0.05650901024570592,0.9437794286959503,same,27,4,0,2,ts-train-service
1,re1_tt__ts-train-service_disk__3,re1_tt,disk,0.0020782831393946766,,,0.9979217168606054,-1033.4450269030767,0.9970177833115519,1107720.1003981773,0.9722991689750693,0.05432234118726931,0.9457685428131561,same,27,4,0,1,ts-train-service
2,re1_tt__ts-train-service_disk__4,re1_tt,disk,-0.0007696436714542676,,,1.0007696436714544,-968.8686017366404,0.9994004163125223,1107688.26895006,0.9653739612188366,0.06683134905928305,0.9332170692089353,worsened,27,4,-1,1,ts-train-service
2,re1_tt__ts-train-service_disk__5,re1_tt,disk,-0.00406216278308702,,,1.004062162783087,-1012.9158245511353,1.0040621613552174,1107654.3446514232,0.9750692520775623,0.062018025812026235,0.9379819526181126,worsened,27,4,-1,1,ts-train-service
4,re1_tt__ts-train-service_loss__1,re1_tt,loss,0.012363460033405271,-1406.8690009695274,1407.8690009695274,0.9876365399665947,-27.567981743924975,0.9868033798895385,1.2472799369735916,1.0,0.9427831325396967,0.0561446481375418,improved,23,3,1,5,ts-train-service
2,re1_tt__ts-train-service_loss__2,re1_tt,loss,-0.024976974864304724,,,1.0249769748643047,-23.431106084212388,1.0249771278533644,0.7498626771268889,0.9854469854469855,0.84901885439175,0.14508303360680055,improved,22,3,1,3,ts-train-service
1,re1_tt__ts-train-service_loss__3,re1_tt,loss,-0.008671825885446571,-6880.20309766705,6881.20309766705,1.0086718258854466,-24.652947355119977,1.0108027531388613,1.0965133875823772,1.0,0.8242548581111832,0.1707103890777252,improved,26,3,2,3,ts-train-service
1,re1_tt__ts-train-service_loss__4,re1_tt,loss,-0.046941721567615335,-241.72378299039786,242.72378299039786,1.0469417215676153,-20.27115494704003,1.0446478623926794,1.0046206243427918,0.9958419958419958,0.8468785959692087,0.15226959277932822,improved,26,4,4,5,ts-train-service
1,re1_tt__ts-train-service_loss__5,re1_tt,loss,-0.02664552005041887,-515.8834092431769,516.8834092431769,1.026645520050419,-8.691946884047411,1.0250568703267064,0.9257823173744926,0.9792099792099792,0.5358853677003514,0.465787979908379,improved,26,4,3,4,ts-train-service
1,re1_tt__ts-train-service_mem__1,re1_tt,mem,0.0,-2328.6467813575064,2329.6467813575064,1.0,-92.87187185874609,1.0,2230272.0,0.9688149688149689,0.9720022137013771,0.028052641534862897,same,26,4,0,1,ts-train-service
1,re1_tt__ts-train-service_mem__2,re1_tt,mem,-0.0625,-8645.024066668906,8646.024066668906,1.0625,-92.8521635328525,1.03125,2230272.0,0.9688149688149689,0.999733028495466,0.000266138500232456,same,26,4,0,1,ts-train-service
1,re1_tt__ts-train-service_mem__3,re1_tt,mem,0.0,,,1.0,-369.981766448931,1.0,394285056.0,0.9667359667359667,0.5124853649731531,0.48751463502684683,same,26,4,0,1,ts-train-service
