case_id,dataset,fault_type,root_cause_service,residualization,fit_samples,pseudo_abnormal_samples,n_metrics,n_services,max_service_score,median_service_score,p90_service_score,positive_service_fraction,top_service,metrics_with_any_clip,mean_metric_clip_fraction
re1_ss__orders_loss__2,re1_ss,loss,orders,raw,180,180,438,23,1015.331546805735,249.04102540593476,659.2288883175199,0.8260869565217391,catalogue,0,0.0
re1_ss__orders_loss__2,re1_ss,loss,orders,ar,180,180,438,23,966.7106253526664,238.30743616281015,631.2630037464058,0.6956521739130435,catalogue,0,0.0
re1_ss__orders_loss__2,re1_ss,loss,orders,counterfactual_ar,180,180,438,23,1105.1165923269348,300.09186078390843,539.7496737033155,0.8695652173913043,catalogue,67,0.1528411973617453
re1_ss__orders_loss__3,re1_ss,loss,orders,raw,180,180,437,23,3323.158040772987,295.9799347638114,604.9168604676174,0.8260869565217391,session-db,0,0.0
re1_ss__orders_loss__3,re1_ss,loss,orders,ar,180,180,437,23,3266.7609964319704,144.3797757108952,460.1455459871761,0.6521739130434783,session-db,0,0.0
re1_ss__orders_loss__3,re1_ss,loss,orders,counterfactual_ar,180,180,437,23,3266.7609964319704,297.3417172678555,568.7262436927119,0.8695652173913043,session-db,56,0.12814645308924486
re1_ss__orders_loss__4,re1_ss,loss,orders,raw,180,180,437,23,3306.0606884270674,221.1389231072136,426.863978529119,0.8260869565217391,session-db,0,0.0
re1_ss__orders_loss__4,re1_ss,loss,orders,ar,180,180,437,23,3249.952470319238,24.220319449411818,309.88361048769906,0.5652173913043478,session-db,0,0.0
re1_ss__orders_loss__4,re1_ss,loss,orders,counterfactual_ar,180,180,437,23,3249.952470319238,269.22974828355916,472.9861209230875,0.8695652173913043,session-db,61,0.1378464276633613
re1_ss__orders_loss__5,re1_ss,loss,orders,raw,180,180,437,23,955.9062628084988,256.747711536941,691.828080422019,0.8260869565217391,payment,0,0.0
re1_ss__orders_loss__5,re1_ss,loss,orders,ar,180,180,437,23,729.9106788447028,20.644163586466515,656.1195830942289,0.6086956521739131,payment,0,0.0
re1_ss__orders_loss__5,re1_ss,loss,orders,counterfactual_ar,180,180,437,23,1119.7455019338706,252.79128000783462,601.7453080653131,0.9565217391304348,payment,66,0.14977116704805493
re1_ss__orders_mem__1,re1_ss,mem,orders,raw,180,180,437,23,3301.3062296505072,269.7887533552111,500.98282969013684,0.8695652173913043,session-db,0,0.0
re1_ss__orders_mem__1,re1_ss,mem,orders,ar,180,180,437,23,3245.2756357138037,83.88175878738848,370.3473516810888,0.782608695652174,session-db,0,0.0
re1_ss__orders_mem__1,re1_ss,mem,orders,counterfactual_ar,180,180,437,23,3245.2756357138037,281.6737914924484,628.510074669183,0.8695652173913043,session-db,57,0.12257818459191457
re1_ss__orders_mem__2,re1_ss,mem,orders,raw,180,180,437,23,3286.5091109860773,196.02742844699983,474.6091504065136,0.8695652173913043,session-db,0,0.0
re1_ss__orders_mem__2,re1_ss,mem,orders,ar,180,180,437,23,3230.7234974847725,12.661886369733699,367.16782868370325,0.6086956521739131,session-db,0,0.0
re1_ss__orders_mem__2,re1_ss,mem,orders,counterfactual_ar,180,180,437,23,3230.7234974847725,300.1392741009815,455.43026800050006,0.8695652173913043,session-db,65,0.14829646580218664
re1_ss__orders_mem__3,re1_ss,mem,orders,raw,180,180,436,23,2024.267265559145,226.72418089837777,719.2066748458614,0.8695652173913043,192-168-2-165-9100,0,0.0
re1_ss__orders_mem__3,re1_ss,mem,orders,ar,180,180,436,23,1961.4246210259691,11.981531265941532,844.749785232952,0.6086956521739131,192-168-2-165-9100,0,0.0
re1_ss__orders_mem__3,re1_ss,mem,orders,counterfactual_ar,180,180,436,23,2071.156946105997,332.005930074521,824.987457457254,0.9130434782608695,192-168-2-165-9100,63,0.1367099898063201
re1_ss__orders_mem__4,re1_ss,mem,orders,raw,180,180,437,23,3298.9298883409974,206.42107774405474,480.0673943723794,0.8260869565217391,session-db,0,0.0
re1_ss__orders_mem__4,re1_ss,mem,orders,ar,180,180,437,23,3242.9368343569454,1.8400037813238441,290.2494290865222,0.6086956521739131,session-db,0,0.0
re1_ss__orders_mem__4,re1_ss,mem,orders,counterfactual_ar,180,180,437,23,3242.9368343569454,265.87550525488024,441.7466983709007,0.8695652173913043,session-db,72,0.16207729468599036
re1_ss__orders_mem__5,re1_ss,mem,orders,raw,180,180,437,23,3306.2690447766695,250.74535860327612,425.193787710444,0.8695652173913043,session-db,0,0.0
re1_ss__orders_mem__5,re1_ss,mem,orders,ar,180,180,437,23,3250.1538529558493,81.41543356094574,311.7524894064045,0.6086956521739131,session-db,0,0.0
re1_ss__orders_mem__5,re1_ss,mem,orders,counterfactual_ar,180,180,437,23,3250.1538529558493,253.33178126267725,456.5593327961796,0.9130434782608695,session-db,59,0.13496058988049833
re1_ss__payment_cpu__1,re1_ss,cpu,payment,raw,180,180,437,23,3314.241092045533,236.7573936243103,688.0811890386075,0.8695652173913043,session-db,0,0.0
re1_ss__payment_cpu__1,re1_ss,cpu,payment,ar,180,180,437,23,3257.995119574736,93.40677764817126,652.7831175598535,0.7391304347826086,session-db,0,0.0
re1_ss__payment_cpu__1,re1_ss,cpu,payment,counterfactual_ar,180,180,437,23,3257.995119574736,321.9951719115456,536.7823373529624,0.9565217391304348,session-db,59,0.13427409102466312
re1_ss__payment_cpu__2,re1_ss,cpu,payment,raw,180,180,436,23,3294.8217763407793,229.4369531810561,435.9703233719415,0.8260869565217391,session-db,0,0.0
re1_ss__payment_cpu__2,re1_ss,cpu,payment,ar,180,180,436,23,3238.899261361828,8.157258636648985,309.7886820975013,0.6956521739130435,session-db,0,0.0
re1_ss__payment_cpu__2,re1_ss,cpu,payment,counterfactual_ar,180,180,436,23,3238.899261361828,320.9512271976402,496.16044983774776,0.9130434782608695,session-db,55,0.1252803261977574
re1_ss__payment_cpu__3,re1_ss,cpu,payment,raw,180,180,436,23,1395.0619382491332,155.30973980568237,341.7674861126921,0.9130434782608695,catalogue,0,0.0
re1_ss__payment_cpu__3,re1_ss,cpu,payment,ar,180,180,436,23,1044.042487780928,5.583972862166964,484.9256618171754,0.5217391304347826,catalogue,0,0.0
re1_ss__payment_cpu__3,re1_ss,cpu,payment,counterfactual_ar,180,180,436,23,1269.657082230082,206.83686919470708,663.9248234331578,0.9130434782608695,user,60,0.13534658511722733
re1_ss__payment_cpu__4,re1_ss,cpu,payment,raw,180,180,436,23,3313.961879676995,283.59116730209894,584.8244763176632,0.8260869565217391,session-db,0,0.0
re1_ss__payment_cpu__4,re1_ss,cpu,payment,ar,180,180,436,23,3257.724278529781,105.23296623126107,555.8623101924545,0.6086956521739131,session-db,0,0.0
re1_ss__payment_cpu__4,re1_ss,cpu,payment,counterfactual_ar,180,180,436,23,3257.724278529781,339.5889339864622,594.0368384149327,0.9565217391304348,session-db,61,0.1379841997961264
re1_ss__payment_cpu__5,re1_ss,cpu,payment,raw,180,180,436,23,1068.1981203783428,127.81758688391308,718.0385259023614,0.8260869565217391,catalogue,0,0.0
re1_ss__payment_cpu__5,re1_ss,cpu,payment,ar,180,180,436,23,987.4723290273892,4.6696856292122675,624.5948927938316,0.5217391304347826,catalogue,0,0.0
re1_ss__payment_cpu__5,re1_ss,cpu,payment,counterfactual_ar,180,180,436,23,1125.395376251184,235.19558097572312,542.7182959834255,0.8695652173913043,catalogue,62,0.14152650356778798
re1_ss__payment_delay__1,re1_ss,delay,payment,raw,180,180,437,23,3321.6309240108308,198.0391980341053,556.994421578341,0.8695652173913043,session-db,0,0.0
re1_ss__payment_delay__1,re1_ss,delay,payment,ar,180,180,437,23,3265.258946385497,98.25556839036767,547.2996677314902,0.5652173913043478,session-db,0,0.0
re1_ss__payment_delay__1,re1_ss,delay,payment,counterfactual_ar,180,180,437,23,3265.258946385497,264.6784166089495,431.2637397208503,0.8695652173913043,session-db,64,0.14045258072718028
re1_ss__payment_delay__2,re1_ss,delay,payment,raw,180,180,436,23,3302.8509871055626,262.94938072995245,684.7723982195748,0.8260869565217391,session-db,0,0.0
re1_ss__payment_delay__2,re1_ss,delay,payment,ar,180,180,436,23,3246.7955381113425,123.49672677967409,506.69971166283176,0.782608695652174,session-db,0,0.0
re1_ss__payment_delay__2,re1_ss,delay,payment,counterfactual_ar,180,180,436,23,3246.7955381113425,338.58983309205746,617.7529802950532,0.8695652173913043,session-db,61,0.1370540265035678
re1_ss__payment_delay__3,re1_ss,delay,payment,raw,180,180,436,23,1295.6503653690834,272.0076289028886,711.7382289708111,0.8260869565217391,catalogue,0,0.0
re1_ss__payment_delay__3,re1_ss,delay,payment,ar,180,180,436,23,1223.9761797532817,20.039442465376307,655.7954464978511,0.6956521739130435,catalogue,0,0.0
re1_ss__payment_delay__3,re1_ss,delay,payment,counterfactual_ar,180,180,436,23,1167.1628041894023,235.5967540070425,658.8336197182578,0.8260869565217391,catalogue,65,0.14207441386340466
re1_ss__payment_delay__4,re1_ss,delay,payment,raw,180,180,437,23,3311.7027074306357,216.63983379931395,496.0413477198363,0.8260869565217391,session-db,0,0.0
re1_ss__payment_delay__4,re1_ss,delay,payment,ar,180,180,437,23,3255.4979036968343,48.63581517366918,474.4661453962118,0.6086956521739131,session-db,0,0.0
re1_ss__payment_delay__4,re1_ss,delay,payment,counterfactual_ar,180,180,437,23,3255.4979036968343,317.47840244093817,505.79221374867694,0.8695652173913043,session-db,52,0.11890414441901856
re1_ss__payment_delay__5,re1_ss,delay,payment,raw,180,180,437,23,1953.118711395807,184.29469871717174,717.5194815450186,0.8260869565217391,192-168-15-8-9100,0,0.0
re1_ss__payment_delay__5,re1_ss,delay,payment,ar,180,180,437,23,1889.7590838317867,94.84806911541791,658.8451529370868,0.6956521739130435,192-168-15-8-9100,0,0.0
re1_ss__payment_delay__5,re1_ss,delay,payment,counterfactual_ar,180,180,437,23,2047.7201566594977,308.25463109863233,624.5158320178471,0.9130434782608695,192-168-33-0-9100,65,0.14829646580218664
re1_ss__payment_disk__1,re1_ss,disk,payment,raw,180,180,429,21,3172.5275928721308,135.4997040198022,539.3403913557839,0.8571428571428571,session-db,0,0.0
re1_ss__payment_disk__1,re1_ss,disk,payment,ar,180,180,429,21,3118.646192991942,33.24405274081378,460.98242336146706,0.7142857142857143,session-db,0,0.0
re1_ss__payment_disk__1,re1_ss,disk,payment,counterfactual_ar,180,180,429,21,3118.646192991942,166.8062603643236,625.0364445810783,0.9047619047619048,session-db,68,0.14643874643874644
re1_ss__payment_disk__2,re1_ss,disk,payment,raw,180,180,428,21,3156.1795376247414,142.167173569465,302.5504792745863,0.8571428571428571,session-db,0,0.0
re1_ss__payment_disk__2,re1_ss,disk,payment,ar,180,180,428,21,3102.5735553545273,31.39144386567479,281.17877589073004,0.7142857142857143,session-db,0,0.0
re1_ss__payment_disk__2,re1_ss,disk,payment,counterfactual_ar,180,180,428,21,3102.5735553545273,163.7890202016349,509.9057666223219,0.9047619047619048,session-db,60,0.13080218068535826
re1_ss__payment_disk__3,re1_ss,disk,payment,raw,180,180,428,21,619.3993410335105,132.3318482759316,365.1025848256272,0.9047619047619048,10-192-15-197-9100,0,0.0
re1_ss__payment_disk__3,re1_ss,disk,payment,ar,180,180,428,21,466.7561029608076,46.756454743600635,172.6897536577926,0.6666666666666666,10-192-15-197-9100,0,0.0
re1_ss__payment_disk__3,re1_ss,disk,payment,counterfactual_ar,180,180,428,21,583.2111073214957,148.20516084489864,410.58195689770304,0.9047619047619048,10-192-15-197-9100,63,0.1471443406022845
re1_ss__payment_disk__4,re1_ss,disk,payment,raw,180,180,428,21,3555.7051041729846,285.3832697222953,790.0562421314575,0.8571428571428571,session-db,0,0.0
re1_ss__payment_disk__4,re1_ss,disk,payment,ar,180,180,428,21,3495.436294226834,47.020876072685006,775.125089273671,0.6666666666666666,session-db,0,0.0
re1_ss__payment_disk__4,re1_ss,disk,payment,counterfactual_ar,180,180,428,21,3495.436294226834,310.5422530450069,793.2384712591469,0.8571428571428571,session-db,61,0.1401998961578401
re1_ss__payment_disk__5,re1_ss,disk,payment,raw,180,180,428,21,868.5529347356305,161.13943549809872,510.19649813848315,0.8571428571428571,catalogue,0,0.0
re1_ss__payment_disk__5,re1_ss,disk,payment,ar,180,180,428,21,835.9101312370334,10.170201267649654,405.6749171311638,0.6666666666666666,catalogue,0,0.0
re1_ss__payment_disk__5,re1_ss,disk,payment,counterfactual_ar,180,180,428,21,815.1605338000376,212.5562142741907,532.4049196461027,0.9523809523809523,catalogue,60,0.13786344755970922
re1_ss__payment_loss__1,re1_ss,loss,payment,raw,180,180,436,23,3653.350936099876,203.1675265121502,1063.1335862122587,0.8695652173913043,session-db,0,0.0
re1_ss__payment_loss__1,re1_ss,loss,payment,ar,180,180,436,23,3591.453834096064,19.059230377018526,1010.8680699289342,0.6956521739130435,session-db,0,0.0
re1_ss__payment_loss__1,re1_ss,loss,payment,counterfactual_ar,180,180,436,23,3591.453834096064,176.94789970768593,984.3603683720322,0.8695652173913043,session-db,56,0.12844036697247707
re1_ss__payment_loss__2,re1_ss,loss,payment,raw,180,180,436,23,456.4649180324227,73.64786688090875,342.08023922073096,0.8695652173913043,payment,0,0.0
re1_ss__payment_loss__2,re1_ss,loss,payment,ar,180,180,436,23,454.1486949682606,-0.26210473498527637,275.7062276025257,0.4782608695652174,payment,0,0.0
re1_ss__payment_loss__2,re1_ss,loss,payment,counterfactual_ar,180,180,436,23,482.3989193369801,178.33894515451757,457.3823512477968,0.8695652173913043,orders-db,56,0.12826197757390417
re1_ss__payment_loss__3,re1_ss,loss,payment,raw,180,180,436,23,3302.5061476731603,264.13800454673986,384.2840462512785,0.8260869565217391,session-db,0,0.0
re1_ss__payment_loss__3,re1_ss,loss,payment,ar,180,180,436,23,3246.455822562443,13.584266085173681,294.4524874935694,0.6086956521739131,session-db,0,0.0
re1_ss__payment_loss__3,re1_ss,loss,payment,counterfactual_ar,180,180,436,23,3246.455822562443,272.92690959946543,561.9535776416513,0.8260869565217391,session-db,71,0.16272935779816514
re1_ss__payment_loss__4,re1_ss,loss,payment,raw,180,180,436,23,3127.9276833503186,81.31613932549992,504.4546510379225,0.8695652173913043,192-168-61-95-9100,0,0.0
re1_ss__payment_loss__4,re1_ss,loss,payment,ar,180,180,436,23,3034.473074343596,15.746086159570629,457.2895198527665,0.6956521739130435,192-168-61-95-9100,0,0.0
re1_ss__payment_loss__4,re1_ss,loss,payment,counterfactual_ar,180,180,436,23,3124.460056820169,214.5517069922565,668.801020332398,0.8695652173913043,192-168-61-95-9100,58,0.13302752293577982
re1_ss__payment_loss__5,re1_ss,loss,payment,raw,180,180,436,23,1214.4195304832367,244.05719179987486,503.35360517764144,0.9130434782608695,catalogue,0,0.0
re1_ss__payment_loss__5,re1_ss,loss,payment,ar,180,180,436,23,984.8027204042725,16.2707802795566,446.0323041897156,0.6086956521739131,catalogue,0,0.0
re1_ss__payment_loss__5,re1_ss,loss,payment,counterfactual_ar,180,180,436,23,1236.0720850612606,312.32638507364044,498.2969444209517,0.9130434782608695,catalogue,63,0.13952599388379205
re1_ss__payment_mem__1,re1_ss,mem,payment,raw,180,180,438,23,2118.2802250457257,249.18218818258381,639.4894210573234,0.8260869565217391,192-168-90-135-9100,0,0.0
re1_ss__payment_mem__1,re1_ss,mem,payment,ar,180,180,438,23,2065.7472520044776,38.02974848510326,577.2652116633385,0.6956521739130435,192-168-90-135-9100,0,0.0
re1_ss__payment_mem__1,re1_ss,mem,payment,counterfactual_ar,180,180,438,23,2124.5402910713547,330.54889367281163,645.4827297035172,0.8695652173913043,192-168-90-135-9100,64,0.1388762049720954
re1_ss__payment_mem__2,re1_ss,mem,payment,raw,180,180,437,23,3302.824833764076,248.72465683872974,435.9728488406124,0.8260869565217391,session-db,0,0.0
re1_ss__payment_mem__2,re1_ss,mem,payment,ar,180,180,437,23,3246.7666117578215,28.25941984150516,390.66137115153333,0.6521739130434783,session-db,0,0.0
re1_ss__payment_mem__2,re1_ss,mem,payment,counterfactual_ar,180,180,437,23,3246.7666117578215,252.7159143926624,475.1783553899229,0.8695652173913043,session-db,67,0.1446605644546148
re1_ss__payment_mem__3,re1_ss,mem,payment,raw,180,180,438,23,1502.828183575469,191.8580170339836,748.0581537234578,0.8260869565217391,user,0,0.0
re1_ss__payment_mem__3,re1_ss,mem,payment,ar,180,180,438,23,1355.7071179010802,9.275959069044745,691.3003058675782,0.6086956521739131,user,0,0.0
re1_ss__payment_mem__3,re1_ss,mem,payment,counterfactual_ar,180,180,438,23,1478.2229915025257,304.38283578259603,627.5691468184096,0.8695652173913043,user,68,0.15402080162354134
re1_ss__payment_mem__4,re1_ss,mem,payment,raw,180,180,437,23,3290.1236022240882,278.78975388690657,540.8934427372157,0.8695652173913043,session-db,0,0.0
re1_ss__payment_mem__4,re1_ss,mem,payment,ar,180,180,437,23,3234.277029268264,155.67673686937465,406.3089781985023,0.6521739130434783,session-db,0,0.0
re1_ss__payment_mem__4,re1_ss,mem,payment,counterfactual_ar,180,180,437,23,3234.277029268264,308.6255715592711,505.07370847230345,0.8695652173913043,session-db,65,0.14496567505720825
re1_ss__payment_mem__5,re1_ss,mem,payment,raw,180,180,437,23,1071.8781606784116,263.58824938669414,700.0968682678288,0.9130434782608695,catalogue,0,0.0
re1_ss__payment_mem__5,re1_ss,mem,payment,ar,180,180,437,23,1033.9677633360877,10.732016770610528,692.6043663112827,0.5217391304347826,catalogue,0,0.0
re1_ss__payment_mem__5,re1_ss,mem,payment,counterfactual_ar,180,180,437,23,994.8358227714816,241.5992732256177,626.5009667036428,1.0,catalogue,66,0.14823290109331297
re1_ss__user_cpu__1,re1_ss,cpu,user,raw,180,180,437,23,3330.1268518194697,236.7783974516573,563.253992077125,0.8260869565217391,session-db,0,0.0
re1_ss__user_cpu__1,re1_ss,cpu,user,ar,180,180,437,23,3273.6170352430345,7.095736328406474,269.2125143717807,0.5652173913043478,session-db,0,0.0
re1_ss__user_cpu__1,re1_ss,cpu,user,counterfactual_ar,180,180,437,23,3273.6170352430345,251.4771775722676,477.57352446405383,0.9565217391304348,session-db,57,0.12236206458174421
re1_ss__user_cpu__2,re1_ss,cpu,user,raw,180,180,437,23,3317.5574846604,255.6735581185601,435.3484503240271,0.8260869565217391,session-db,0,0.0
re1_ss__user_cpu__2,re1_ss,cpu,user,ar,180,180,437,23,3261.257838048295,47.11361052517966,311.1503337476385,0.6521739130434783,session-db,0,0.0
re1_ss__user_cpu__2,re1_ss,cpu,user,counterfactual_ar,180,180,437,23,3261.257838048295,269.65527845813864,514.0524314092921,0.8260869565217391,session-db,69,0.15322908721078057
re1_ss__user_cpu__3,re1_ss,cpu,user,raw,180,180,437,23,725.6426394482779,155.72125101343292,429.62932405390296,0.8260869565217391,session-db,0,0.0
re1_ss__user_cpu__3,re1_ss,cpu,user,ar,180,180,437,23,695.2229107314961,10.977791616903128,267.34875493709774,0.5652173913043478,session-db,0,0.0
re1_ss__user_cpu__3,re1_ss,cpu,user,counterfactual_ar,180,180,437,23,536.5202730652421,207.91713320262647,504.85179056266924,0.8695652173913043,carts-db,64,0.13920671243325705
re1_ss__user_cpu__4,re1_ss,cpu,user,raw,180,180,437,23,719.4039004089212,241.29021713896702,499.3471871898714,0.8695652173913043,session-db,0,0.0
re1_ss__user_cpu__4,re1_ss,cpu,user,ar,180,180,437,23,695.1249970732166,5.269802014133025,346.1243688687416,0.6086956521739131,session-db,0,0.0
re1_ss__user_cpu__4,re1_ss,cpu,user,counterfactual_ar,180,180,437,23,495.7293796566384,208.36525817689994,408.9175944754375,0.9565217391304348,carts-db,65,0.14419018560894992
re1_ss__user_cpu__5,re1_ss,cpu,user,raw,180,180,438,23,3320.4790452894013,262.68646260794685,472.1001832162089,0.8695652173913043,session-db,0,0.0
re1_ss__user_cpu__5,re1_ss,cpu,user,ar,180,180,438,23,3264.134839157525,67.28765982822085,487.8670727079362,0.6521739130434783,session-db,0,0.0
re1_ss__user_cpu__5,re1_ss,cpu,user,counterfactual_ar,180,180,438,23,3264.134839157525,288.7860724628792,500.6108891001384,0.8695652173913043,session-db,64,0.14121004566210046
re1_ss__user_delay__1,re1_ss,delay,user,raw,180,180,437,23,1629.0519371207167,255.0458104259585,506.62686909493186,0.8260869565217391,192-168-33-0-9100,0,0.0
re1_ss__user_delay__1,re1_ss,delay,user,ar,180,180,437,23,1562.5329786557488,12.73662454848118,409.89388660232925,0.6086956521739131,192-168-33-0-9100,0,0.0
re1_ss__user_delay__1,re1_ss,delay,user,counterfactual_ar,180,180,437,23,1627.5838884496018,196.23189433566253,583.6550216794693,0.8260869565217391,192-168-33-0-9100,59,0.13478260869565217
re1_ss__user_delay__2,re1_ss,delay,user,raw,180,180,436,23,3309.094895263428,159.1700923383146,436.70332583868856,0.8695652173913043,session-db,0,0.0
re1_ss__user_delay__2,re1_ss,delay,user,ar,180,180,436,23,3252.9385623532908,12.231616380691738,343.58355684375414,0.5217391304347826,session-db,0,0.0
re1_ss__user_delay__2,re1_ss,delay,user,counterfactual_ar,180,180,436,23,3252.9385623532908,316.2231969026944,438.18785665685584,0.9565217391304348,session-db,68,0.1549439347604485
re1_ss__user_delay__3,re1_ss,delay,user,raw,180,180,436,23,1015.1562672406657,231.2712415706661,692.2756571694897,0.8695652173913043,payment,0,0.0
re1_ss__user_delay__3,re1_ss,delay,user,ar,180,180,436,23,924.5445464307345,21.257702820413517,676.2901258865592,0.5652173913043478,payment,0,0.0
re1_ss__user_delay__3,re1_ss,delay,user,counterfactual_ar,180,180,436,23,1013.1351648559909,261.15681482786414,532.6292653137602,0.8695652173913043,payment,68,0.15454892966360856
re1_ss__user_delay__4,re1_ss,delay,user,raw,180,180,437,23,3296.7514298803867,199.16757514193299,414.9823424046966,0.8260869565217391,session-db,0,0.0
re1_ss__user_delay__4,re1_ss,delay,user,ar,180,180,437,23,3240.7938340594487,8.722696070979206,296.73011111615574,0.6086956521739131,session-db,0,0.0
re1_ss__user_delay__4,re1_ss,delay,user,counterfactual_ar,180,180,437,23,3240.7938340594487,291.3963216382752,537.6820128434632,0.8260869565217391,session-db,66,0.14860157640478006
re1_ss__user_delay__5,re1_ss,delay,user,raw,180,180,437,23,724.472874740687,170.33478790870626,637.7293444403971,0.8260869565217391,session-db,0,0.0
re1_ss__user_delay__5,re1_ss,delay,user,ar,180,180,437,23,695.2103885055885,20.901268360413706,499.8916986909643,0.6086956521739131,session-db,0,0.0
re1_ss__user_delay__5,re1_ss,delay,user,counterfactual_ar,180,180,437,23,757.7614670928388,232.1124072148725,572.3286470061418,0.8260869565217391,catalogue,60,0.13391812865497077
re1_ss__user_disk__1,re1_ss,disk,user,raw,180,180,432,21,724.9697425415278,168.6016401782544,460.92609573436056,0.7619047619047619,session-db,0,0.0
re1_ss__user_disk__1,re1_ss,disk,user,ar,180,180,432,21,695.6611103064507,-1.9851873426599507,411.1135469072013,0.47619047619047616,session-db,0,0.0
re1_ss__user_disk__1,re1_ss,disk,user,counterfactual_ar,180,180,432,21,565.0079409865134,241.2180012624045,440.50226527497824,0.8571428571428571,payment,57,0.13043981481481481
re1_ss__user_disk__2,re1_ss,disk,user,raw,180,180,432,21,3156.0599866473985,209.44606720959564,475.84713038706195,0.9047619047619048,session-db,0,0.0
re1_ss__user_disk__2,re1_ss,disk,user,ar,180,180,432,21,3102.4542777783777,39.53584621781366,402.25424813362474,0.7142857142857143,session-db,0,0.0
re1_ss__user_disk__2,re1_ss,disk,user,counterfactual_ar,180,180,432,21,3102.4542777783777,283.4121331345328,552.3120214229108,0.9523809523809523,session-db,69,0.153369341563786
re1_ss__user_disk__3,re1_ss,disk,user,raw,180,180,432,21,987.31098313309,131.66423378006243,528.0861055855434,0.8095238095238095,user,0,0.0
re1_ss__user_disk__3,re1_ss,disk,user,ar,180,180,432,21,862.2729919967801,30.412180643794162,466.08847390065256,0.7142857142857143,user,0,0.0
re1_ss__user_disk__3,re1_ss,disk,user,counterfactual_ar,180,180,432,21,1020.6056259014337,194.4290424301698,567.3628299483609,0.8571428571428571,user,58,0.1330761316872428
re1_ss__user_disk__4,re1_ss,disk,user,raw,180,180,432,21,664.7928809825285,84.14932345159212,418.376404766304,0.9047619047619048,10-192-15-197-9100,0,0.0
re1_ss__user_disk__4,re1_ss,disk,user,ar,180,180,432,21,549.6895150062311,14.500619536574883,202.77254605023106,0.6666666666666666,10-192-15-197-9100,0,0.0
re1_ss__user_disk__4,re1_ss,disk,user,counterfactual_ar,180,180,432,21,705.8226978304696,195.64763023191517,525.1623414617396,0.8571428571428571,10-192-15-197-9100,68,0.1502957818930041
re1_ss__user_disk__5,re1_ss,disk,user,raw,180,180,432,21,595.0887930782351,102.32021840572592,514.4392820570016,0.8571428571428571,10-192-15-197-9100,0,0.0
re1_ss__user_disk__5,re1_ss,disk,user,ar,180,180,432,21,519.062545743266,21.163228837990214,482.9762085099222,0.7619047619047619,queue-master,0,0.0
re1_ss__user_disk__5,re1_ss,disk,user,counterfactual_ar,180,180,432,21,632.5873897490295,216.85234267147976,519.0625455762872,0.9047619047619048,10-192-15-197-9100,71,0.1617798353909465
re1_ss__user_loss__1,re1_ss,loss,user,raw,180,180,438,23,3637.9183469617915,97.73495286783488,392.9214897494279,0.9565217391304348,session-db,0,0.0
re1_ss__user_loss__1,re1_ss,loss,user,ar,180,180,438,23,3576.2760399534836,20.418749806507037,301.6807558428953,0.6521739130434783,session-db,0,0.0
re1_ss__user_loss__1,re1_ss,loss,user,counterfactual_ar,180,180,438,23,3576.2760399534836,235.21990900900678,557.3770369886745,0.9130434782608695,session-db,70,0.1558346017250127
re1_ss__user_loss__2,re1_ss,loss,user,raw,180,180,436,23,3296.715865790986,247.67957127217701,413.82031462126906,0.9130434782608695,session-db,0,0.0
re1_ss__user_loss__2,re1_ss,loss,user,ar,180,180,436,23,3240.7588800659155,36.584408273282435,344.63335358748304,0.6956521739130435,session-db,0,0.0
re1_ss__user_loss__2,re1_ss,loss,user,counterfactual_ar,180,180,436,23,3240.7588800659155,204.75050660515956,452.50340967731444,0.9565217391304348,session-db,55,0.11857798165137613
re1_ss__user_loss__3,re1_ss,loss,user,raw,180,180,437,23,2058.061807939099,260.1729659444787,698.7466523444613,0.8695652173913043,192-168-26-82-9100,0,0.0
re1_ss__user_loss__3,re1_ss,loss,user,ar,180,180,437,23,1998.2428959538702,108.59288026395001,606.7595067430417,0.6521739130434783,192-168-26-82-9100,0,0.0
re1_ss__user_loss__3,re1_ss,loss,user,counterfactual_ar,180,180,437,23,2072.740479284829,327.16197377751234,677.7296760273664,0.9130434782608695,192-168-26-82-9100,69,0.15443681667937958
re1_ss__user_loss__4,re1_ss,loss,user,raw,180,180,438,23,3298.0535575306185,214.52548143940896,467.5707737862435,0.8695652173913043,session-db,0,0.0
re1_ss__user_loss__4,re1_ss,loss,user,ar,180,180,438,23,3242.077320473869,12.16134513742196,310.70437382295165,0.6086956521739131,session-db,0,0.0
re1_ss__user_loss__4,re1_ss,loss,user,counterfactual_ar,180,180,438,23,3242.077320473869,229.9576478896803,513.6057614075171,0.8695652173913043,session-db,62,0.14140030441400306
re1_ss__user_loss__5,re1_ss,loss,user,raw,180,180,438,23,530.8059646511684,46.37141653328447,380.4956737299899,0.9130434782608695,192-168-61-95-9100,0,0.0
re1_ss__user_loss__5,re1_ss,loss,user,ar,180,180,438,23,468.33520594763166,4.214522614432023,158.11657928041822,0.5217391304347826,192-168-61-95-9100,0,0.0
re1_ss__user_loss__5,re1_ss,loss,user,counterfactual_ar,180,180,438,23,579.9795301226608,190.40582808228976,472.78296552098226,0.8695652173913043,192-168-61-95-9100,62,0.13623795027904617
re1_ss__user_mem__1,re1_ss,mem,user,raw,180,180,438,23,3315.1680040489446,289.2894089844917,615.2863661599974,0.9130434782608695,session-db,0,0.0
