case_id,dataset,fit_fraction,fit_samples,pseudo_samples,prior_name,ar_order,n_metrics,n_scored_metrics,metric_failures,median_metric_log_bf,p90_metric_log_bf,max_metric_log_bf,positive_metric_fraction,strong_metric_fraction,n_services,median_service_log_bf,p90_service_log_bf,max_service_log_bf,positive_service_fraction,strong_service_fraction,top_service,pre_unstable_metric_fraction,post_unstable_metric_fraction,shared_unstable_metric_fraction
re1_ss__user_delay__3,re1_ss,0.4,144,216,reference,3,436,436,0,-23.441468258486424,4.323510543238044,3455.1448673144787,0.11926605504587157,0.11467889908256881,23,26.224334944204042,1357.0840488473893,3309.388710547833,0.6521739130434783,0.6086956521739131,catalogue-db,0.02981651376146789,0.0045871559633027525,0.0022935779816513763
re1_ss__user_delay__3,re1_ss,0.4,144,216,strong,3,436,436,0,-48.56596418725766,6.707047709877827,3366.945574699509,0.11467889908256881,0.11009174311926606,23,13.613202631956057,1298.7263180312934,3221.189417932863,0.6086956521739131,0.6086956521739131,catalogue-db,0.01834862385321101,0.0045871559633027525,0.0022935779816513763
re1_ss__user_delay__3,re1_ss,0.5,180,180,weak,3,436,436,0,-20.009416660543877,26.98058304801407,4412.4983771027755,0.13302752293577982,0.12844036697247707,23,9.54978002025046,748.8171711096481,1738.1595220942552,0.5652173913043478,0.5652173913043478,user,0.013761467889908258,0.013761467889908258,0.0022935779816513763
re1_ss__user_delay__3,re1_ss,0.5,180,180,reference,3,436,436,0,-21.518521895074628,20.064290853302452,4354.098690155283,0.12155963302752294,0.12155963302752294,23,6.010763465338148,723.2287582883257,1679.5323928890793,0.5217391304347826,0.5217391304347826,user,0.011467889908256881,0.009174311926605505,0.0022935779816513763
re1_ss__user_delay__3,re1_ss,0.5,180,180,strong,3,436,436,0,-46.890796519064,13.55825673354326,4240.94984292721,0.11697247706422019,0.11009174311926606,23,-2.992172002859737,669.4101448080452,1575.9182664034806,0.43478260869565216,0.391304347826087,user,0.0,0.0045871559633027525,0.0022935779816513763
re1_ss__user_delay__3,re1_ss,0.6,216,144,weak,3,436,436,0,-20.426372782029034,48.72353424136088,5339.075090806482,0.1444954128440367,0.1444954128440367,23,12.384047156453827,879.1052942091482,1987.0428780715595,0.6086956521739131,0.6086956521739131,user,0.009174311926605505,0.01834862385321101,0.0022935779816513763
re1_ss__user_delay__3,re1_ss,0.6,216,144,reference,3,436,436,0,-23.805647120923908,38.81444123120909,5268.184346834558,0.13073394495412843,0.13073394495412843,23,10.379922735656768,855.469751574669,1932.429460780975,0.6086956521739131,0.6086956521739131,user,0.009174311926605505,0.006880733944954129,0.0022935779816513763
re1_ss__user_delay__3,re1_ss,0.6,216,144,strong,3,436,436,0,-46.43282794996688,31.76158665297592,5129.999122125365,0.12385321100917432,0.12155963302752294,23,-3.497050427667394,803.2184540236417,1840.2402329626768,0.43478260869565216,0.43478260869565216,user,0.0045871559633027525,0.0022935779816513763,0.0022935779816513763
re1_ss__user_delay__4,re1_ss,0.4,144,216,weak,3,437,437,0,-23.216732313148896,-0.5036325329227076,3952.3019459478055,0.08924485125858124,0.08466819221967964,23,0.9929092730458086,1008.2025622788929,3069.230354204327,0.5217391304347826,0.4782608695652174,session-db,0.009153318077803204,0.013729977116704805,0.011441647597254004
re1_ss__user_delay__4,re1_ss,0.4,144,216,reference,3,437,437,0,-23.04004938485673,-0.4644527902413819,3906.405806405881,0.09839816933638444,0.09610983981693363,23,1.0633450337127595,987.2894133163759,3023.282586752124,0.6086956521739131,0.4782608695652174,session-db,0.009153318077803204,0.013729977116704805,0.011441647597254004
re1_ss__user_delay__4,re1_ss,0.4,144,216,strong,3,437,437,0,-44.96152774364876,-2.5366623824957473,3818.2570174060174,0.08237986270022883,0.07780320366132723,23,-2.2708928093420675,964.4755705696297,2934.9440655715084,0.43478260869565216,0.43478260869565216,session-db,0.002288329519450801,0.006864988558352402,0.009153318077803204
re1_ss__user_delay__4,re1_ss,0.5,180,180,weak,3,437,437,0,-23.74258120692626,-2.6276691670127605,4412.202553769158,0.08695652173913043,0.07322654462242563,23,3.0630817144963394,374.4379187884934,3879.7615569379195,0.5217391304347826,0.5217391304347826,session-db,0.0,0.009153318077803204,0.011441647597254004
re1_ss__user_delay__4,re1_ss,0.5,180,180,reference,3,437,437,0,-26.43797065697015,-1.2700211450747823,4353.801632307574,0.08695652173913043,0.07322654462242563,23,1.653401933781538,312.3378844034909,3821.3596610369736,0.5217391304347826,0.4782608695652174,session-db,0.0,0.009153318077803204,0.011441647597254004
re1_ss__user_delay__4,re1_ss,0.5,180,180,strong,3,437,437,0,-52.393734640153966,-4.264368098667507,4240.645622821473,0.08009153318077804,0.06636155606407322,23,-2.657672700493966,204.94146824662667,3708.1979049821384,0.4782608695652174,0.4782608695652174,session-db,0.0,0.002288329519450801,0.009153318077803204
re1_ss__user_delay__4,re1_ss,0.6,216,144,weak,3,437,437,0,-23.66007993854737,0.015087569070899809,5338.418337532101,0.10068649885583524,0.08695652173913043,23,9.670463137425457,274.84306629744594,4697.613214396407,0.5652173913043478,0.5652173913043478,session-db,0.0,0.002288329519450801,0.011441647597254004
re1_ss__user_delay__4,re1_ss,0.6,216,144,reference,3,437,437,0,-25.008623049682456,-1.4084667209427804,5267.524241922848,0.09610983981693363,0.09153318077803203,23,10.354574059189474,227.04311352827,4626.717315001423,0.5217391304347826,0.5217391304347826,session-db,0.0,0.002288329519450801,0.011441647597254004
re1_ss__user_delay__4,re1_ss,0.6,216,144,strong,3,437,437,0,-47.87198094418739,-4.044594246169549,5129.319737190013,0.07780320366132723,0.07093821510297482,23,0.21376974045017505,136.4262469531303,4488.502206786958,0.5217391304347826,0.4782608695652174,session-db,0.0,0.0,0.009153318077803204
re1_ss__user_delay__5,re1_ss,0.4,144,216,weak,3,437,437,0,-22.207340563780804,4.787165973207015,3826.39716743025,0.11899313501144165,0.11441647597254005,23,-7.89245969224648,1468.69254339401,1657.9883159739893,0.43478260869565216,0.43478260869565216,orders,0.02745995423340961,0.020594965675057208,0.029748283752860413
re1_ss__user_delay__5,re1_ss,0.4,144,216,reference,3,437,437,0,-19.7960789978207,8.070658428915976,3780.4562063633985,0.11670480549199085,0.11212814645308924,23,-4.762961542146551,1429.2354161266044,1593.3170984662108,0.43478260869565216,0.43478260869565216,orders,0.02288329519450801,0.020594965675057208,0.029748283752860413
re1_ss__user_delay__5,re1_ss,0.4,144,216,strong,3,437,437,0,-32.00227158960024,-1.7759133827808513,3692.1564916091393,0.09610983981693363,0.08695652173913043,23,-3.678285826616957,1351.0434059436525,1472.5673235434053,0.391304347826087,0.391304347826087,orders,0.004576659038901602,0.013729977116704805,0.02288329519450801
re1_ss__user_delay__5,re1_ss,0.5,180,180,weak,3,437,437,0,-23.2158458920228,16.487298428398756,4837.6313803057865,0.12814645308924486,0.12356979405034325,23,-0.8383504199494088,1776.5292363148985,1926.7025704226362,0.4782608695652174,0.4782608695652174,orders,0.004576659038901602,0.018306636155606407,0.029748283752860413
re1_ss__user_delay__5,re1_ss,0.5,180,180,reference,3,437,437,0,-19.85796223642842,16.572715776002507,4779.268300486145,0.11899313501144165,0.11212814645308924,23,-1.8567886410378946,1722.585644861162,1866.8246322528255,0.4782608695652174,0.4782608695652174,orders,0.004576659038901602,0.018306636155606407,0.02745995423340961
re1_ss__user_delay__5,re1_ss,0.5,180,180,strong,3,437,437,0,-37.16392526701753,10.734659285081815,4666.299072507531,0.10755148741418764,0.10755148741418764,23,-0.9280838624137951,1617.3387093648587,1754.0352278280764,0.4782608695652174,0.4782608695652174,orders,0.002288329519450801,0.009153318077803204,0.018306636155606407
re1_ss__user_delay__5,re1_ss,0.6,216,144,weak,3,437,437,0,-22.8826898513571,18.904263602151676,5766.2532818649,0.13043478260869565,0.12585812356979406,23,2.526293757725341,1702.3685819383281,2114.343707516937,0.5217391304347826,0.5217391304347826,queue-master,0.016018306636155607,0.02517162471395881,0.029748283752860413
re1_ss__user_delay__5,re1_ss,0.6,216,144,reference,3,437,437,0,-21.743733246031326,10.167156213850044,5695.384380171319,0.11899313501144165,0.11212814645308924,23,5.125913571242999,1649.1074808863589,2066.917353579756,0.5217391304347826,0.5217391304347826,queue-master,0.004576659038901602,0.02288329519450801,0.029748283752860413
re1_ss__user_delay__5,re1_ss,0.6,216,144,strong,3,437,437,0,-38.28098093541149,0.3638141953476861,5557.317106330802,0.10755148741418764,0.09839816933638444,23,4.659216616062243,1546.7258561547537,1973.5494812934921,0.5217391304347826,0.5217391304347826,queue-master,0.0,0.006864988558352402,0.011441647597254004
re1_ss__user_disk__1,re1_ss,0.4,144,216,weak,3,432,432,0,-20.70929857737162,5.839338870792147,3494.7948514092595,0.12731481481481483,0.12037037037037036,21,6.374609313453789,340.74247555527126,1292.503971710792,0.5238095238095238,0.5238095238095238,carts,0.006944444444444444,0.0,0.004629629629629629
re1_ss__user_disk__1,re1_ss,0.4,144,216,reference,3,432,432,0,-21.2615239145574,4.626202232117322,3448.8479771656175,0.12731481481481483,0.12037037037037036,21,2.3161514933540275,312.94670163474376,1270.7981370026912,0.5238095238095238,0.5238095238095238,carts,0.006944444444444444,0.0,0.004629629629629629
re1_ss__user_disk__1,re1_ss,0.4,144,216,strong,3,432,432,0,-45.17941427862135,-1.323869039293811,3360.514698608291,0.09259259259259259,0.09259259259259259,21,3.9769198626642797,279.07455433879085,1212.634300370659,0.5238095238095238,0.5238095238095238,carts,0.006944444444444444,0.0,0.004629629629629629
re1_ss__user_disk__1,re1_ss,0.5,180,180,weak,3,432,432,0,-21.115596011326854,3.279078669281482,579.5937424866505,0.11342592592592593,0.1087962962962963,21,-5.613071033441884,419.0595519432602,477.4194292035807,0.47619047619047616,0.47619047619047616,session-db,0.004629629629629629,0.009259259259259259,0.004629629629629629
re1_ss__user_disk__1,re1_ss,0.5,180,180,reference,3,432,432,0,-22.040811705346556,4.661218426683723,519.8110096919754,0.13194444444444445,0.11574074074074074,21,-1.3802212025154479,418.18672987701603,430.9570069179668,0.47619047619047616,0.47619047619047616,queue-master,0.004629629629629629,0.009259259259259259,0.004629629629629629
re1_ss__user_disk__1,re1_ss,0.5,180,180,strong,3,432,432,0,-45.89794744885907,-0.025473085513823126,519.8881280234891,0.09953703703703703,0.09259259259259259,21,-3.2775714664317093,304.5631640921633,418.2897921018858,0.42857142857142855,0.42857142857142855,payment,0.004629629629629629,0.006944444444444444,0.004629629629629629
re1_ss__user_disk__1,re1_ss,0.6,216,144,weak,3,432,432,0,-20.58252404262919,1.1657836944923365,653.8588120228994,0.10416666666666667,0.09490740740740741,21,-7.623124793093552,433.02490298791264,509.3924454161238,0.42857142857142855,0.42857142857142855,payment,0.009259259259259259,0.006944444444444444,0.004629629629629629
re1_ss__user_disk__1,re1_ss,0.6,216,144,reference,3,432,432,0,-21.803101238474255,-0.4584443997200583,657.9697702107619,0.09953703703703703,0.09259259259259259,21,-5.014385693656304,386.1159424667746,511.9647782716341,0.38095238095238093,0.38095238095238093,payment,0.006944444444444444,0.006944444444444444,0.004629629629629629
re1_ss__user_disk__1,re1_ss,0.6,216,144,strong,3,432,432,0,-47.84306247410353,-0.5231873776479855,657.5171164546116,0.09953703703703703,0.08564814814814815,21,-2.461034168797331,296.3005521627337,502.8405034859957,0.38095238095238093,0.38095238095238093,payment,0.0,0.006944444444444444,0.0023148148148148147
re1_ss__user_disk__2,re1_ss,0.4,144,216,weak,3,432,432,0,-19.106769263181548,44.327176324621675,3294.6218494544437,0.1712962962962963,0.16666666666666666,21,39.877077951673066,1608.1155833160694,2263.536711304871,0.6190476190476191,0.6190476190476191,session-db,0.016203703703703703,0.004629629629629629,0.004629629629629629
re1_ss__user_disk__2,re1_ss,0.4,144,216,reference,3,432,432,0,-17.18558268341812,46.15909447613008,3248.6746463224254,0.1875,0.17592592592592593,21,28.831431538064333,1572.8679160747615,2217.588691880724,0.6190476190476191,0.6190476190476191,session-db,0.013888888888888888,0.004629629629629629,0.004629629629629629
re1_ss__user_disk__2,re1_ss,0.4,144,216,strong,3,432,432,0,-34.610712138326534,47.71140241925123,3160.3394603643474,0.16898148148148148,0.16203703703703703,21,9.901292371152143,1496.8024775046954,2129.248677765418,0.5714285714285714,0.5714285714285714,session-db,0.011574074074074073,0.004629629629629629,0.004629629629629629
re1_ss__user_disk__2,re1_ss,0.5,180,180,weak,3,432,432,0,-20.11588637451416,30.497541115128648,4162.72826517378,0.1550925925925926,0.14583333333333334,21,29.603821149104117,881.4921638797811,2868.350034061861,0.6666666666666666,0.6666666666666666,session-db,0.013888888888888888,0.004629629629629629,0.004629629629629629
re1_ss__user_disk__2,re1_ss,0.5,180,180,reference,3,432,432,0,-18.14354764301774,33.862593316310495,4104.327326173699,0.16435185185185186,0.1574074074074074,21,34.39329724511125,882.4321934695694,2809.9477176845407,0.6666666666666666,0.6666666666666666,session-db,0.011574074074074073,0.004629629629629629,0.0023148148148148147
re1_ss__user_disk__2,re1_ss,0.5,180,180,strong,3,432,432,0,-33.18285293449526,33.502395435941416,3991.171216247476,0.1597222222222222,0.15046296296296297,21,4.0406305238987175,866.9785271678026,2696.7834739917303,0.5714285714285714,0.5238095238095238,session-db,0.006944444444444444,0.004629629629629629,0.0023148148148148147
re1_ss__user_disk__2,re1_ss,0.6,216,144,weak,3,432,432,0,-18.925224134150266,60.578752729310665,5038.198099593505,0.18981481481481483,0.17824074074074073,21,17.847337140112245,1059.805088127537,3480.469371707078,0.6190476190476191,0.6190476190476191,session-db,0.013888888888888888,0.006944444444444444,0.004629629629629629
re1_ss__user_disk__2,re1_ss,0.6,216,144,reference,3,432,432,0,-18.176130909219637,62.36442572145528,4967.303953419847,0.19675925925925927,0.18055555555555555,21,22.67693231689687,1060.0859990554657,3409.5727169503857,0.6666666666666666,0.6190476190476191,session-db,0.009259259259259259,0.006944444444444444,0.0023148148148148147
re1_ss__user_disk__2,re1_ss,0.6,216,144,strong,3,432,432,0,-37.1224276456457,40.27063284651868,4829.099158714606,0.19444444444444445,0.1875,21,26.85621335702687,1041.0791505496966,3271.3531531068893,0.6190476190476191,0.5238095238095238,session-db,0.009259259259259259,0.0023148148148148147,0.0023148148148148147
re1_ss__user_disk__3,re1_ss,0.4,144,216,weak,3,432,432,0,-19.59042427709926,11.24953749637056,3138.8712628305275,0.14814814814814814,0.13194444444444445,21,5.356939023768935,293.5495564139461,1626.669270815046,0.5714285714285714,0.5714285714285714,user,0.0023148148148148147,0.013888888888888888,0.0023148148148148147
re1_ss__user_disk__3,re1_ss,0.4,144,216,reference,3,432,432,0,-18.676544782999088,11.530142599297386,3092.930501687929,0.14814814814814814,0.14351851851851852,21,8.664555473046866,254.3134424097722,1594.99851336761,0.5714285714285714,0.5714285714285714,user,0.0023148148148148147,0.013888888888888888,0.0023148148148148147
re1_ss__user_disk__3,re1_ss,0.4,144,216,strong,3,432,432,0,-42.74248789816303,11.844405362455404,3004.632213642538,0.14351851851851852,0.13425925925925927,21,3.804018261144961,253.8639021441958,1527.11895148064,0.5238095238095238,0.5238095238095238,user,0.0,0.011574074074074073,0.0023148148148148147
re1_ss__user_disk__3,re1_ss,0.5,180,180,weak,3,432,432,0,-21.273520125231983,13.054636769305485,3971.5360142579066,0.12731481481481483,0.12268518518518519,21,8.577657478048744,329.5342918506547,2068.1676127122264,0.5714285714285714,0.5714285714285714,user,0.006944444444444444,0.013888888888888888,0.0023148148148148147
re1_ss__user_disk__3,re1_ss,0.5,180,180,reference,3,432,432,0,-22.01662825079063,17.567491030005066,3913.162987286517,0.14351851851851852,0.125,21,12.321676785346293,333.3072282158555,2027.7100350606586,0.6190476190476191,0.5714285714285714,user,0.004629629629629629,0.013888888888888888,0.0023148148148148147
re1_ss__user_disk__3,re1_ss,0.5,180,180,strong,3,432,432,0,-45.824277418389755,21.710183451844305,3800.1570373789655,0.14351851851851852,0.12962962962962962,21,9.16105867834373,319.4993610451389,1940.9374871032867,0.6190476190476191,0.5714285714285714,user,0.0023148148148148147,0.013888888888888888,0.0023148148148148147
re1_ss__user_disk__3,re1_ss,0.6,216,144,weak,3,432,432,0,-20.757340114634992,3.884177808501204,380.10630710560883,0.11805555555555555,0.1111111111111111,21,1.2672440567092735,180.02553630291877,380.1063071053821,0.5714285714285714,0.47619047619047616,queue-master,0.013888888888888888,0.016203703703703703,0.0023148148148148147
re1_ss__user_disk__3,re1_ss,0.6,216,144,reference,3,432,432,0,-20.85299997159862,8.520359403229953,353.39252095606184,0.14351851851851852,0.11805555555555555,21,5.219800433556031,166.48346417869627,333.24560663581656,0.5714285714285714,0.5238095238095238,queue-master,0.013888888888888888,0.016203703703703703,0.0023148148148148147
re1_ss__user_disk__3,re1_ss,0.6,216,144,strong,3,432,432,0,-40.33093737175747,6.220081695596985,353.45482454446096,0.13425925925925927,0.125,21,3.6375086976978728,123.89056619434344,284.4801610774932,0.5714285714285714,0.5714285714285714,orders,0.011574074074074073,0.016203703703703703,0.0023148148148148147
re1_ss__user_disk__4,re1_ss,0.4,144,216,weak,3,432,432,0,-20.49995439854389,5.291257873848832,3681.6041436273335,0.11805555555555555,0.1111111111111111,21,7.650768285943779,1069.8215763945855,2591.744097890404,0.5714285714285714,0.5714285714285714,session-db,0.0,0.0023148148148148147,0.0023148148148148147
re1_ss__user_disk__4,re1_ss,0.4,144,216,reference,3,432,432,0,-20.562927345335765,8.559019916584475,3635.658593927951,0.125,0.11574074074074074,21,10.24388100122014,1057.132540601647,2545.7960089631765,0.6666666666666666,0.5714285714285714,session-db,0.0,0.0023148148148148147,0.0023148148148148147
re1_ss__user_disk__4,re1_ss,0.4,144,216,strong,3,432,432,0,-35.254900995098865,8.009500255799939,3547.3329874486626,0.12962962962962962,0.12037037037037036,21,8.940376749383253,1026.1179151004142,2457.4555864144954,0.7142857142857143,0.6666666666666666,session-db,0.0,0.0023148148148148147,0.0023148148148148147
re1_ss__user_disk__4,re1_ss,0.5,180,180,weak,3,432,432,0,-22.112875177687215,-2.458556157249468,4648.901259870662,0.09490740740740741,0.09259259259259259,21,3.455107328856267,278.01630256721904,1899.3068112861893,0.5238095238095238,0.5238095238095238,queue-master,0.0023148148148148147,0.009259259259259259,0.0023148148148148147
re1_ss__user_disk__4,re1_ss,0.5,180,180,reference,3,432,432,0,-20.393069848981895,1.4206747966524624,4590.504367926653,0.11574074074074074,0.09490740740740741,21,7.964437863292706,265.97457732858015,1875.898600878513,0.5238095238095238,0.5238095238095238,queue-master,0.0023148148148148147,0.004629629629629629,0.0023148148148148147
re1_ss__user_disk__4,re1_ss,0.5,180,180,strong,3,432,432,0,-34.6579442838873,2.4357304406227036,4477.371522857786,0.11574074074074074,0.10185185185185185,21,7.916928654616053,224.6469038543129,1813.251689803453,0.5238095238095238,0.5238095238095238,queue-master,0.0,0.0023148148148148147,0.0023148148148148147
re1_ss__user_disk__4,re1_ss,0.6,216,144,weak,3,432,432,0,-21.0411519615036,2.3475565335080213,4808.563157123591,0.10648148148148148,0.10185185185185185,21,10.16198620102285,386.2150688810431,1607.46843250192,0.5238095238095238,0.5238095238095238,rabbitmq,0.009259259259259259,0.006944444444444444,0.0023148148148148147
re1_ss__user_disk__4,re1_ss,0.6,216,144,reference,3,432,432,0,-20.446879001607755,2.6862752789101982,4737.666020642298,0.10648148148148148,0.10185185185185185,21,12.983916706400786,339.35232052086985,1585.809743360069,0.5714285714285714,0.5238095238095238,rabbitmq,0.009259259259259259,0.011574074074074073,0.0023148148148148147
re1_ss__user_disk__4,re1_ss,0.6,216,144,strong,3,432,432,0,-45.30240212694484,0.16405366082797695,4599.44367961522,0.1111111111111111,0.08796296296296297,21,11.904565251467432,249.9060229880723,1541.4032524685615,0.5238095238095238,0.5238095238095238,rabbitmq,0.009259259259259259,0.011574074074074073,0.0023148148148148147
re1_ss__user_disk__5,re1_ss,0.4,144,216,weak,3,432,432,0,-20.340615413383127,6.563407237588855,3584.0100927053973,0.125,0.11342592592592593,21,38.735844569644236,499.9664072994016,2384.928963403216,0.5714285714285714,0.5714285714285714,session-db,0.013888888888888888,0.011574074074074073,0.016203703703703703
re1_ss__user_disk__5,re1_ss,0.4,144,216,reference,3,432,432,0,-19.561135723234315,6.341497557870367,3538.06264260456,0.12268518518518519,0.12037037037037036,21,43.13185193375235,451.88426054260935,2355.8755943193883,0.6190476190476191,0.5714285714285714,session-db,0.013888888888888888,0.011574074074074073,0.016203703703703703
re1_ss__user_disk__5,re1_ss,0.4,144,216,strong,3,432,432,0,-36.207073138127356,1.6763947742274765,3449.7260273547918,0.11574074074074074,0.09953703703703703,21,15.689521364965097,351.87756899528927,2297.950685628353,0.5714285714285714,0.5714285714285714,session-db,0.009259259259259259,0.0023148148148148147,0.011574074074074073
re1_ss__user_disk__5,re1_ss,0.5,180,180,weak,3,432,432,0,-21.23935939767506,12.234236016302614,855.7876048961764,0.11805555555555555,0.11574074074074074,21,27.37823301216912,365.4670517374939,708.9106055844321,0.5714285714285714,0.5714285714285714,queue-master,0.009259259259259259,0.011574074074074073,0.016203703703703703
re1_ss__user_disk__5,re1_ss,0.5,180,180,reference,3,432,432,0,-22.25496958062331,13.948173558556606,860.1481222773946,0.125,0.11574074074074074,21,21.32155085616961,348.73871266837165,700.4005754272806,0.6190476190476191,0.6190476190476191,queue-master,0.009259259259259259,0.009259259259259259,0.016203703703703703
re1_ss__user_disk__5,re1_ss,0.5,180,180,strong,3,432,432,0,-37.541864836716826,3.214335314024334,860.7882187187254,0.11574074074074074,0.10185185185185185,21,4.427958743216664,347.94061099382253,660.4596185481586,0.7142857142857143,0.5238095238095238,queue-master,0.0023148148148148147,0.0023148148148148147,0.011574074074074073
re1_ss__user_disk__5,re1_ss,0.6,216,144,weak,3,432,432,0,-21.721581246902133,5.62316310832097,1063.3273238819386,0.11805555555555555,0.11574074074074074,21,13.239072488021195,324.3467907048842,880.0105107322879,0.6190476190476191,0.5714285714285714,queue-master,0.004629629629629629,0.006944444444444444,0.016203703703703703
re1_ss__user_disk__5,re1_ss,0.6,216,144,reference,3,432,432,0,-21.573293788075034,8.83044522283376,1067.587418634096,0.12037037037037036,0.11574074074074074,21,9.201951206012913,294.6448360379043,869.5215523671159,0.6190476190476191,0.6190476190476191,queue-master,0.004629629629629629,0.006944444444444444,0.016203703703703703
re1_ss__user_disk__5,re1_ss,0.6,216,144,strong,3,432,432,0,-35.58263084072411,8.453397918301565,1067.532874599472,0.11574074074074074,0.10185185185185185,21,9.538549081768943,236.04630065862673,821.3499155848755,0.5714285714285714,0.5714285714285714,queue-master,0.0,0.0,0.009259259259259259
re1_ss__user_loss__1,re1_ss,0.4,144,216,weak,3,438,438,0,-20.687457721132432,27.79679534210909,4194.477367029358,0.1506849315068493,0.13926940639269406,23,2.7492597757495028,1048.6389242474295,3061.318433822516,0.5652173913043478,0.5652173913043478,session-db,0.0319634703196347,0.00228310502283105,0.0
re1_ss__user_loss__1,re1_ss,0.4,144,216,reference,3,438,438,0,-21.65088159174013,32.21101633860965,4148.378337500892,0.16210045662100456,0.15296803652968036,23,7.101554578099126,1031.3202387051401,3015.3720609962743,0.5652173913043478,0.5652173913043478,session-db,0.0319634703196347,0.00228310502283105,0.0
re1_ss__user_loss__1,re1_ss,0.4,144,216,strong,3,438,438,0,-45.544440518655335,16.285493535763322,4057.3607099548744,0.14840182648401826,0.136986301369863,23,8.155228512957782,995.852188127426,2927.0415209556377,0.5652173913043478,0.5217391304347826,session-db,0.02511415525114155,0.0,0.0
re1_ss__user_loss__1,re1_ss,0.5,180,180,weak,3,438,438,0,-20.132418952309934,32.42717724278572,4416.005711031202,0.1415525114155251,0.13013698630136986,23,9.144268442151448,481.3746823552156,3870.6061785758634,0.5652173913043478,0.5652173913043478,session-db,0.02968036529680365,0.00228310502283105,0.0
re1_ss__user_loss__1,re1_ss,0.5,180,180,reference,3,438,438,0,-22.99860115740526,26.509309065151424,4357.621013877017,0.14840182648401826,0.136986301369863,23,8.465591322935817,459.9588241466975,3812.209633527606,0.5652173913043478,0.5652173913043478,session-db,0.0319634703196347,0.00228310502283105,0.0
re1_ss__user_loss__1,re1_ss,0.5,180,180,strong,3,438,438,0,-47.64440858021828,22.99212725576458,4244.554366132428,0.1324200913242009,0.1324200913242009,23,8.69288522647158,419.33108149462714,3699.0773232413007,0.5652173913043478,0.5217391304347826,session-db,0.02054794520547945,0.0,0.0
re1_ss__user_loss__1,re1_ss,0.6,216,144,weak,3,438,438,0,-21.150662790306924,8.03221367020714,5338.778187678819,0.1187214611872146,0.11187214611872145,23,-0.9209927250251724,263.2695262365938,1793.870539196096,0.4782608695652174,0.43478260869565216,shipping,0.0182648401826484,0.0045662100456621,0.0
re1_ss__user_loss__1,re1_ss,0.6,216,144,reference,3,438,438,0,-25.72054870671758,11.446423008173504,5267.8859122217655,0.1232876712328767,0.1232876712328767,23,-1.1978211994259784,251.0673061882026,1773.2188608421427,0.4782608695652174,0.4782608695652174,shipping,0.0136986301369863,0.0045662100456621,0.0
re1_ss__user_loss__1,re1_ss,0.6,216,144,strong,3,438,438,0,-48.01088231421235,8.904249977317939,5129.691918341791,0.12100456621004566,0.1095890410958904,23,-2.1902203925780745,205.86104155296002,1728.313630578982,0.4782608695652174,0.43478260869565216,shipping,0.00228310502283105,0.0,0.0
re1_ss__user_loss__2,re1_ss,0.4,144,216,weak,3,436,436,0,-21.206581912483458,9.535388445569254,3531.2649645458714,0.11926605504587157,0.11467889908256881,23,5.967777252279634,400.29357931548185,2396.5707032500973,0.5652173913043478,0.5217391304347826,session-db,0.0045871559633027525,0.0,0.0
re1_ss__user_loss__2,re1_ss,0.4,144,216,reference,3,436,436,0,-22.953604991414338,4.83023210887967,3485.31679749419,0.11697247706422019,0.10779816513761468,23,8.281239184324628,346.8747095008925,2350.6225699855245,0.5217391304347826,0.5217391304347826,session-db,0.0045871559633027525,0.0,0.0
re1_ss__user_loss__2,re1_ss,0.4,144,216,strong,3,436,436,0,-47.30186855059625,-0.765530428026409,3396.9759233979994,0.09174311926605505,0.0871559633027523,23,3.927899458983196,244.34680167795864,2265.672048792223,0.5217391304347826,0.5217391304347826,catalogue-db,0.0045871559633027525,0.0,0.0
re1_ss__user_loss__2,re1_ss,0.5,180,180,weak,3,436,436,0,-21.182457582708366,10.076775726693825,3600.003745704718,0.12155963302752294,0.11238532110091744,23,12.22564694974657,328.1960759640837,3035.34252673055,0.6956521739130435,0.6521739130434783,session-db,0.0,0.0045871559633027525,0.0
re1_ss__user_loss__2,re1_ss,0.5,180,180,reference,3,436,436,0,-22.28430349057811,4.028451904652968,3541.60123586825,0.12614678899082568,0.11467889908256881,23,10.23876462829162,290.4515591429583,2976.9400168999746,0.6521739130434783,0.6086956521739131,session-db,0.0,0.0,0.0
re1_ss__user_loss__2,re1_ss,0.5,180,180,strong,3,436,436,0,-45.07840672439954,-3.0168696411603833,3428.4358539196683,0.08486238532110092,0.0779816513761468,23,10.131188268805317,220.17597985864953,2863.774634997512,0.5652173913043478,0.5652173913043478,session-db,0.0,0.0,0.0
re1_ss__user_loss__2,re1_ss,0.6,216,144,weak,3,436,436,0,-21.64846377977733,7.32692849989985,4360.917458850368,0.12385321100917432,0.11697247706422019,23,22.77932758564985,282.5303906291973,3681.409890254335,0.6086956521739131,0.6086956521739131,session-db,0.0,0.0045871559633027525,0.0
re1_ss__user_loss__2,re1_ss,0.6,216,144,reference,3,436,436,0,-26.23429655288247,2.6282510824441943,4290.020451658876,0.11697247706422019,0.10779816513761468,23,15.733082901163906,255.96853065635122,3610.5128830699323,0.6086956521739131,0.6086956521739131,session-db,0.0,0.0,0.0
re1_ss__user_loss__2,re1_ss,0.6,216,144,strong,3,436,436,0,-52.178318654960144,-1.4253495880223,4151.79881999645,0.08944954128440367,0.0871559633027523,23,14.391689103335997,202.27799410332224,3472.2912514630093,0.5652173913043478,0.5652173913043478,session-db,0.0,0.0,0.0
